merchant_id,refund_rate,chargeback_rate,refund_acceleration,chargeback_acceleration,gmv_pct_change,gmv_trend_slope,gmv_volatility,anomaly_score,cb_to_refund_conversion,refund_rate_zscore_peer,chargeback_rate_zscore_peer,refund_rate_zscore_personal,gmv_consecutive_declines,txn_count_volatility,cumulative_refund_spikes,refund_x_chargeback,survival_prob_4w,p_failure_4w,merchant_vintage,is_new_merchant,is_top20_gmv_merchant,gmv_mom_4w,refund_jerk,top_driver_1,top_driver_1_val,top_driver_2,top_driver_2_val,top_driver_3,top_driver_3_val,alert_text
MID_0252,-1.4431604,0.26661825,0.020567594,0.051348574,0.085368544,-0.30139822,-0.03589912,0.14179754,0.018515829,-0.44662577,-0.1982086,-0.00890608,-0.00023026888,-0.050712854,0.0,-2.8279486,0.0,0.0,0.0,0.0,-0.035240952,-0.03877074,0.00060367206,refund_x_chargeback,-2.8279,refund_rate,-1.4432,refund_rate_zscore_peer,-0.4466,"Score driven by refund_x_chargeback (increased risk, 2.83pts) and refund_rate (increased risk, 1.44pts)."
MID_0253,2.4678984,0.14656247,0.025938252,0.014275973,0.09541411,0.13712965,-0.0017050194,0.7979414,0.0269986,0.030835925,0.02016784,-0.29305977,-0.00010586026,-0.010752858,0.0,-0.31267387,0.0,0.0,0.0,0.0,0.010526373,0.05340321,-0.006564948,refund_rate,2.4679,anomaly_score,0.7979,refund_x_chargeback,-0.3127,"Score driven by refund_rate (reduced risk, 2.47pts) and anomaly_score (reduced risk, 0.80pts)."
MID_0254,4.138257,0.09190136,-0.0035184845,-0.062159013,0.08117347,0.19455548,-0.009341053,-0.9921366,-0.01969688,0.1506291,0.045378324,-0.37117136,-0.00010280834,-0.0004780421,0.0,0.91816205,0.0,0.0,0.0,0.0,0.0118053965,-0.017504286,-0.00357031,refund_rate,4.1383,anomaly_score,-0.9921,refund_x_chargeback,0.9182,"Score driven by refund_rate (reduced risk, 4.14pts) and anomaly_score (increased risk, 0.99pts)."
MID_0255,2.4590864,0.13036536,0.020970864,0.021119824,0.014348247,0.37115148,0.018784203,1.4754167,-0.0003279157,0.09339963,0.40293306,0.31017125,-0.00011551611,0.019900218,0.0,1.0449923,0.0,0.0,0.0,0.0,0.008019888,-0.08519945,0.0043067117,refund_rate,2.4591,anomaly_score,1.4754,refund_x_chargeback,1.045,"Score driven by refund_rate (reduced risk, 2.46pts) and anomaly_score (reduced risk, 1.48pts)."
MID_0256,3.9644003,0.72975624,0.016757578,0.032161355,-0.0772387,0.34275022,0.0019209947,1.4877536,0.007814596,0.15224466,0.021396564,0.18481463,0.0009998588,0.02635271,0.0,0.97960424,0.0,0.0,0.0,0.0,0.0062909806,-0.044311557,0.0034700017,refund_rate,3.9644,anomaly_score,1.4878,refund_x_chargeback,0.9796,"Score driven by refund_rate (reduced risk, 3.96pts) and anomaly_score (reduced risk, 1.49pts)."
MID_0257,3.0738068,0.44932583,0.030820359,0.02431504,-0.08243863,0.22078444,0.0021402482,1.343091,-0.017518895,0.122220516,0.02990904,0.30519852,0.0010592161,0.021414988,0.0,0.7879623,0.0,0.0,0.0,0.0,0.011119786,-0.027739804,0.0019996928,refund_rate,3.0738,anomaly_score,1.3431,refund_x_chargeback,0.788,"Score driven by refund_rate (reduced risk, 3.07pts) and anomaly_score (reduced risk, 1.34pts)."
MID_0258,-5.7416563,0.5047657,-0.11036144,0.03921654,0.39209893,0.0740367,-0.014911707,-3.8896372,0.012652762,-0.34351644,-0.06375924,-0.38037008,-9.121389e-05,0.0707371,0.0,-1.3742017,0.0,0.0,0.0,0.0,0.008877617,-0.02419962,0.07551509,refund_rate,-5.7417,anomaly_score,-3.8896,refund_x_chargeback,-1.3742,"Score driven by refund_rate (increased risk, 5.74pts) and anomaly_score (increased risk, 3.89pts)."
MID_0259,5.3086796,1.0162476,-0.0022515885,0.029357431,-0.072557636,0.25411427,0.002723508,-1.307596,0.004013007,0.17186344,0.2559493,-0.34271803,0.00016616141,0.020079473,0.0,1.3820151,0.0,0.0,0.0,0.0,0.0049898964,0.06527852,-0.0012119198,refund_rate,5.3087,refund_x_chargeback,1.382,anomaly_score,-1.3076,"Score driven by refund_rate (reduced risk, 5.31pts) and refund_x_chargeback (reduced risk, 1.38pts)."
MID_0260,4.301709,0.7352902,0.023626015,0.005792263,-0.056008294,0.01636209,-0.01422392,0.62437814,0.011641557,0.16581115,0.20129257,-0.061891306,0.00020351159,0.011098308,0.0,0.98849666,0.0,0.0,0.0,0.0,0.0054291426,-0.056418285,0.0069078933,refund_rate,4.3017,refund_x_chargeback,0.9885,chargeback_rate,0.7353,"Score driven by refund_rate (reduced risk, 4.30pts) and refund_x_chargeback (reduced risk, 0.99pts)."
MID_0261,4.4130673,0.941065,0.016283559,0.021008132,0.08521968,0.06893514,0.0061882325,1.9833415,0.008929561,0.1358394,0.16783065,0.15365005,-8.828413e-05,0.033125,0.0,1.1426786,0.0,0.0,0.0,0.0,0.0051435814,0.01662001,0.0077072973,refund_rate,4.4131,anomaly_score,1.9833,refund_x_chargeback,1.1427,"Score driven by refund_rate (reduced risk, 4.41pts) and anomaly_score (reduced risk, 1.98pts)."
MID_0262,-3.3374012,0.6030014,0.051663402,0.01460568,0.114090376,0.20361374,-0.04820505,0.5921373,-0.008202412,-0.54459876,-0.26071653,0.11983795,-0.0006829129,-0.036805343,0.0,-1.9028666,0.0,0.0,0.0,0.0,0.010380859,0.06500829,-0.0074313814,refund_rate,-3.3374,refund_x_chargeback,-1.9029,chargeback_rate,0.603,"Score driven by refund_rate (increased risk, 3.34pts) and refund_x_chargeback (increased risk, 1.90pts)."
MID_0263,3.145754,0.71630436,0.014854719,0.018750817,-0.07163803,0.22353259,-0.02695937,1.4557015,0.009618549,0.12778309,0.023083117,0.30039582,0.00011813874,0.012572595,0.0,0.8524056,0.0,0.0,0.0,0.0,0.00943037,-0.046653826,0.002744887,refund_rate,3.1458,anomaly_score,1.4557,refund_x_chargeback,0.8524,"Score driven by refund_rate (reduced risk, 3.15pts) and anomaly_score (reduced risk, 1.46pts)."
MID_0264,2.1921546,0.07972031,-0.031354614,0.006430318,-0.14087763,-0.059126075,0.0124765625,-0.6829203,0.027261239,-0.061496288,-0.20369999,-0.042863507,0.00017651991,-0.06591647,0.0,-2.069552,0.0,0.0,0.0,0.0,-0.03407979,-0.032156657,0.013548821,refund_rate,2.1922,refund_x_chargeback,-2.0696,anomaly_score,-0.6829,"Score driven by refund_rate (reduced risk, 2.19pts) and refund_x_chargeback (increased risk, 2.07pts)."
MID_0265,-5.733213,0.45303643,0.026000569,0.13396452,-0.25163895,0.08216703,-0.011410846,-3.606097,0.051870555,-0.20898403,-0.056548104,0.13591225,0.0001646398,0.007831328,0.0,-1.4393018,0.0,0.0,0.0,0.0,0.0112679135,-0.010962312,0.107005745,refund_rate,-5.7332,anomaly_score,-3.6061,refund_x_chargeback,-1.4393,"Score driven by refund_rate (increased risk, 5.73pts) and anomaly_score (increased risk, 3.61pts)."
MID_0266,2.111633,0.11623923,0.031680908,-0.017803675,-0.11852713,0.066147156,-0.015564626,1.3721012,0.014983995,-0.09075325,-0.16512518,0.11807,0.00017680835,0.033744395,0.0,-1.5730389,0.0,0.0,0.0,0.0,0.008224018,-0.013360199,-0.017445534,refund_rate,2.1116,refund_x_chargeback,-1.573,anomaly_score,1.3721,"Score driven by refund_rate (reduced risk, 2.11pts) and refund_x_chargeback (increased risk, 1.57pts)."
MID_0267,2.2360742,0.048544068,0.020423593,0.031714447,0.023432355,0.34929004,0.018379563,1.2176725,7.8475976e-05,-0.13730454,0.44285527,-0.0976611,-0.00011551611,0.013997496,0.0,0.9973615,0.0,0.0,0.0,0.0,0.007329254,-0.009749154,0.004117131,refund_rate,2.2361,anomaly_score,1.2177,refund_x_chargeback,0.9974,"Score driven by refund_rate (reduced risk, 2.24pts) and anomaly_score (reduced risk, 1.22pts)."
MID_0268,5.049959,0.94233185,0.015617198,0.021506274,0.04840967,-0.022101598,-0.024028977,1.0255634,0.01717516,0.20320392,0.2465627,0.019855851,-0.000106547894,0.009931524,0.0,1.3502954,0.0,0.0,0.0,0.0,0.004682065,-0.066334166,0.0049623703,refund_rate,5.05,refund_x_chargeback,1.3503,anomaly_score,1.0256,"Score driven by refund_rate (reduced risk, 5.05pts) and refund_x_chargeback (reduced risk, 1.35pts)."
MID_0269,3.9410243,0.7158878,0.02129795,0.021636171,0.08649253,0.39984214,-0.008811442,1.4713683,0.0044884887,0.1743766,0.0454821,-0.14218448,-0.000116203744,0.03350927,0.0,0.9082135,0.0,0.0,0.0,0.0,0.0057344083,6.720964e-05,0.007972424,refund_rate,3.941,anomaly_score,1.4714,refund_x_chargeback,0.9082,"Score driven by refund_rate (reduced risk, 3.94pts) and anomaly_score (reduced risk, 1.47pts)."
MID_0270,3.76357,0.7804895,-0.0074740355,-0.045056153,-0.10040902,-0.3908119,-0.010691251,0.041190293,-0.0060755746,0.18560065,0.07707947,-0.09377761,0.0001592453,-0.010311151,0.0,0.98106295,0.0,0.0,0.0,0.0,0.0081843715,-0.042437352,0.009572008,refund_rate,3.7636,refund_x_chargeback,0.9811,chargeback_rate,0.7805,"Score driven by refund_rate (reduced risk, 3.76pts) and refund_x_chargeback (reduced risk, 0.98pts)."
MID_0271,-5.3926287,0.17761007,0.030195866,-0.057413824,0.25222316,0.13090803,-0.022184998,-1.8274481,0.010158102,-0.56515455,-0.24189849,0.07736232,-0.00010086974,-0.0073051895,0.0,-1.5400753,0.0,0.0,0.0,0.0,0.009533014,0.041866504,-0.023811206,refund_rate,-5.3926,anomaly_score,-1.8274,refund_x_chargeback,-1.5401,"Score driven by refund_rate (increased risk, 5.39pts) and anomaly_score (increased risk, 1.83pts)."
MID_0272,5.2197037,0.83052814,0.014230509,-0.057158366,-0.05034467,0.24590941,-0.013556372,-1.1455669,0.009400392,0.1919767,0.20369262,-0.14492063,0.00019754293,0.006370526,0.0,1.2875192,0.0,0.0,0.0,0.0,0.0051770387,-0.019010609,0.007776262,refund_rate,5.2197,refund_x_chargeback,1.2875,anomaly_score,-1.1456,"Score driven by refund_rate (reduced risk, 5.22pts) and refund_x_chargeback (reduced risk, 1.29pts)."
MID_0273,1.8441737,0.0942218,0.013477512,0.020233521,0.044457614,-0.48654544,-0.023144968,1.7948678,0.023004886,-0.09739875,-0.14778103,0.12129211,-0.0011281739,-0.07377409,0.0,-1.4530584,0.0,0.0,0.0,0.0,0.0077799973,0.016138943,0.005555332,refund_rate,1.8442,anomaly_score,1.7949,refund_x_chargeback,-1.4531,"Score driven by refund_rate (reduced risk, 1.84pts) and anomaly_score (reduced risk, 1.79pts)."
MID_0274,0.57211095,0.06483169,-0.046252616,-0.05100686,0.17829888,0.21577828,-0.02037748,-2.7001023,0.03792934,-0.23714334,-0.13289057,-0.24086945,-0.000102120706,-0.019303631,0.0,-3.3427656,0.0,0.0,0.0,0.0,0.008686139,0.10779689,0.04373044,refund_x_chargeback,-3.3428,anomaly_score,-2.7001,refund_rate,0.5721,"Score driven by refund_x_chargeback (increased risk, 3.34pts) and anomaly_score (increased risk, 2.70pts)."
MID_0275,4.422141,0.838702,-0.08212392,0.01841126,-0.06286546,0.110080056,-0.016185297,-0.99498266,-0.002528053,0.17847347,0.19010453,-0.3516504,0.00025069102,0.023283614,0.0,1.0157794,0.0,0.0,0.0,0.0,0.005265685,-0.049626987,-0.044487387,refund_rate,4.4221,refund_x_chargeback,1.0158,anomaly_score,-0.995,"Score driven by refund_rate (reduced risk, 4.42pts) and refund_x_chargeback (reduced risk, 1.02pts)."
MID_0276,4.886191,0.76466006,0.017327553,-0.072169155,0.047502443,0.20708708,-0.004765402,0.88628095,0.01550062,0.20288093,0.19008705,0.112118654,-0.000116203744,0.017733099,0.0,1.3026826,0.0,0.0,0.0,0.0,0.0048034284,0.06369028,0.0033519487,refund_rate,4.8862,refund_x_chargeback,1.3027,anomaly_score,0.8863,"Score driven by refund_rate (reduced risk, 4.89pts) and refund_x_chargeback (reduced risk, 1.30pts)."
MID_0277,4.0159616,0.41036192,0.015075926,-0.045189574,-0.12350675,0.1397174,-0.014618757,0.85054946,-0.031433877,0.1578849,0.018497862,0.17596492,0.000177496,0.024254112,0.0,0.9192612,0.0,0.0,0.0,0.0,0.011985189,-0.067521185,0.0054722787,refund_rate,4.016,refund_x_chargeback,0.9193,anomaly_score,0.8505,"Score driven by refund_rate (reduced risk, 4.02pts) and refund_x_chargeback (reduced risk, 0.92pts)."
MID_0278,5.02692,0.9965173,0.010262485,0.009982465,-0.07938827,0.039052796,-0.007015325,-1.6283553,0.005328089,0.18167484,0.25480175,-0.35967723,0.00019217702,0.026528358,0.0,1.3501325,0.0,0.0,0.0,0.0,0.00631585,-0.059736,-0.00024532058,refund_rate,5.0269,anomaly_score,-1.6284,refund_x_chargeback,1.3501,"Score driven by refund_rate (reduced risk, 5.03pts) and anomaly_score (increased risk, 1.63pts)."
MID_0279,2.363204,0.20062174,-0.007949786,0.009680228,-0.14308302,-0.17930776,-0.026668524,1.6468642,-0.028704183,-0.09634826,-0.18778163,0.13029349,0.00015492277,0.016537914,0.0,-0.8532078,0.0,0.0,0.0,0.0,0.0077256463,-0.03979926,0.009492051,refund_rate,2.3632,anomaly_score,1.6469,refund_x_chargeback,-0.8532,"Score driven by refund_rate (reduced risk, 2.36pts) and anomaly_score (reduced risk, 1.65pts)."
MID_0280,5.1531677,1.0093542,0.0011717362,0.024239426,-0.110546246,0.22919396,-0.0132725965,0.8962118,0.014891374,0.20743138,0.2574399,0.1038371,0.0002620256,0.019170241,0.0,1.4502604,0.0,0.0,0.0,0.0,0.0047359727,0.077313684,0.0033183554,refund_rate,5.1532,refund_x_chargeback,1.4503,chargeback_rate,1.0094,"Score driven by refund_rate (reduced risk, 5.15pts) and refund_x_chargeback (reduced risk, 1.45pts)."
MID_0281,4.3548517,0.75640017,0.015364927,-0.042937435,-0.11319454,-0.0046786307,-0.0010119007,-0.39555496,0.010209266,0.14571199,0.06725041,-0.11715717,0.0014188278,-0.02161342,0.0,1.0731502,0.0,0.0,0.0,0.0,-0.025306346,-0.017489916,0.0003426487,refund_rate,4.3549,refund_x_chargeback,1.0732,chargeback_rate,0.7564,"Score driven by refund_rate (reduced risk, 4.35pts) and refund_x_chargeback (reduced risk, 1.07pts)."
MID_0282,3.666352,0.6075418,0.019839866,0.018476512,0.10127464,0.043611348,0.011315217,1.1505215,0.010158182,0.1694628,0.051440593,-0.12576416,-0.000106547894,0.030946888,0.0,0.8519769,0.0,0.0,0.0,0.0,0.008309313,-0.070084356,0.005801199,refund_rate,3.6664,anomaly_score,1.1505,refund_x_chargeback,0.852,"Score driven by refund_rate (reduced risk, 3.67pts) and anomaly_score (reduced risk, 1.15pts)."
MID_0283,1.7341335,0.08306053,0.026202349,0.023746535,0.072902225,0.2731901,-0.0040845145,2.3073611,0.027619954,-0.074441284,-0.15847714,-0.023059884,-9.725234e-05,0.03374689,0.0,-1.6321981,0.0,0.0,0.0,0.0,0.008527216,0.038259555,0.032590475,anomaly_score,2.3074,refund_rate,1.7341,refund_x_chargeback,-1.6322,"Score driven by anomaly_score (reduced risk, 2.31pts) and refund_rate (reduced risk, 1.73pts)."
MID_0284,2.5614195,0.11170912,0.021963976,0.0048209312,-0.08638485,-0.36801022,0.0034351188,1.7488304,0.02127393,0.01271352,-0.19169171,0.11813804,0.00014069938,-0.013562752,0.0,-0.82145,0.0,0.0,0.0,0.0,-0.046622995,0.054667313,0.0046910676,refund_rate,2.5614,anomaly_score,1.7488,refund_x_chargeback,-0.8214,"Score driven by refund_rate (reduced risk, 2.56pts) and anomaly_score (reduced risk, 1.75pts)."
MID_0285,5.39693,1.0190661,-0.04412761,-0.06832913,0.08693981,0.2113403,-0.008729367,-2.0800805,0.0070782914,0.16381805,0.2276645,-0.43614143,-0.00010280834,0.015762992,0.0,1.3336105,0.0,0.0,0.0,0.0,0.00510868,0.036227677,0.003034601,refund_rate,5.3969,anomaly_score,-2.0801,refund_x_chargeback,1.3336,"Score driven by refund_rate (reduced risk, 5.40pts) and anomaly_score (increased risk, 2.08pts)."
MID_0286,2.7215436,0.72859293,0.0053036734,0.027277494,-0.18855682,0.16424124,-0.010278681,-0.4723968,0.0015606082,0.041944563,0.16279663,-0.57571167,0.00019754293,0.028291456,0.0,0.7513689,0.0,0.0,0.0,0.0,0.008257511,-0.020171423,-0.006413986,refund_rate,2.7215,refund_x_chargeback,0.7514,chargeback_rate,0.7286,"Score driven by refund_rate (reduced risk, 2.72pts) and refund_x_chargeback (reduced risk, 0.75pts)."
MID_0287,-5.9908767,-0.57125163,0.012260292,0.03671885,0.3727215,0.10909505,-0.042401526,-3.8166542,-0.005634321,-0.5043491,-0.12635547,0.10076163,-0.00046864484,-0.04436542,0.0,-1.5750293,0.0,0.0,0.0,0.0,-0.032048944,-0.017342905,-0.006983437,refund_rate,-5.9909,anomaly_score,-3.8167,refund_x_chargeback,-1.575,"Score driven by refund_rate (increased risk, 5.99pts) and anomaly_score (increased risk, 3.82pts)."
MID_0288,2.4473531,0.0937135,-0.015773011,-0.009125558,0.09785478,0.1474157,-0.007800401,-0.522172,-0.001823919,-0.03528146,-0.21855034,-0.32502362,-9.2464856e-05,0.043555927,0.0,-1.4661632,0.0,0.0,0.0,0.0,0.008642645,-0.020937128,-0.0037826481,refund_rate,2.4474,refund_x_chargeback,-1.4662,anomaly_score,-0.5222,"Score driven by refund_rate (reduced risk, 2.45pts) and refund_x_chargeback (increased risk, 1.47pts)."
MID_0289,2.5222104,0.15954511,0.018958507,0.022251928,-0.14590925,-0.046767976,-0.02373158,1.7381318,-0.004475675,0.00083427934,-0.19422664,0.13861376,0.00014097721,-0.01926855,0.0,-0.82561165,0.0,0.0,0.0,0.0,0.010157389,-0.01925265,0.003700891,refund_rate,2.5222,anomaly_score,1.7381,refund_x_chargeback,-0.8256,"Score driven by refund_rate (reduced risk, 2.52pts) and anomaly_score (reduced risk, 1.74pts)."
MID_0290,2.5885694,0.1605887,0.01952485,0.0092733065,-0.09015665,-0.18344928,-0.01787441,1.8665749,0.009772511,0.05185439,-0.0052752346,0.17398848,0.00014387652,0.017254211,0.0,0.12277311,0.0,0.0,0.0,0.0,0.012409104,-0.04456987,0.01055629,refund_rate,2.5886,anomaly_score,1.8666,gmv_trend_slope,-0.1834,"Score driven by refund_rate (reduced risk, 2.59pts) and anomaly_score (reduced risk, 1.87pts)."
MID_0291,2.6421974,0.13412274,0.023343543,-0.017884267,-0.04393582,0.0016332442,-0.0117921755,1.5808172,0.02860682,0.044041563,-0.1841113,0.15380171,0.0013916668,-0.048817094,0.0,-0.7159523,0.0,0.0,0.0,0.0,0.012836761,0.05070683,0.022678236,refund_rate,2.6422,anomaly_score,1.5808,refund_x_chargeback,-0.716,"Score driven by refund_rate (reduced risk, 2.64pts) and anomaly_score (reduced risk, 1.58pts)."
MID_0292,3.8665156,-0.20392646,0.018051034,0.016873086,0.011683399,-1.3485693,-0.052648235,0.39817247,0.002285937,0.28159907,0.345944,0.1346379,-0.0002468414,-0.07899417,0.0,1.0779407,0.0,0.0,0.0,0.0,0.004311188,-0.2163458,0.0030440611,refund_rate,3.8665,gmv_trend_slope,-1.3486,refund_x_chargeback,1.0779,"Score driven by refund_rate (reduced risk, 3.87pts) and gmv_trend_slope (increased risk, 1.35pts)."
MID_0293,2.9810784,0.19119404,-0.05250576,0.018283563,-0.14214912,0.06745569,-0.00049091794,-1.0141883,-0.007248206,0.014636137,0.07991936,-0.3814735,0.00016547377,-0.0019306005,0.0,-0.36950472,0.0,0.0,0.0,0.0,0.009987028,-0.011223172,0.0012782837,refund_rate,2.9811,anomaly_score,-1.0142,refund_rate_zscore_personal,-0.3815,"Score driven by refund_rate (reduced risk, 2.98pts) and anomaly_score (increased risk, 1.01pts)."
MID_0294,3.0428948,0.4571323,-0.025893083,0.01929153,0.055275764,0.097363815,-0.0041992315,-0.4142558,0.01209119,0.13300338,0.033027403,-0.5126871,-9.315249e-05,0.024307976,0.0,0.8030096,0.0,0.0,0.0,0.0,0.0105935335,-0.015376707,-0.0023535844,refund_rate,3.0429,refund_x_chargeback,0.803,refund_rate_zscore_personal,-0.5127,"Score driven by refund_rate (reduced risk, 3.04pts) and refund_x_chargeback (reduced risk, 0.80pts)."
MID_0295,1.8453248,-0.01109008,-0.012525973,0.022054013,0.047000438,-0.45819408,-0.0074794623,1.1469563,0.03723859,-0.10035685,-0.20245779,0.11027939,-0.00011669555,-0.022954594,0.0,-2.1405337,0.0,0.0,0.0,0.0,0.008542891,-0.012814958,0.01005309,refund_x_chargeback,-2.1405,refund_rate,1.8453,anomaly_score,1.147,"Score driven by refund_x_chargeback (increased risk, 2.14pts) and refund_rate (reduced risk, 1.85pts)."
MID_0296,3.2399325,0.17651011,-0.0167558,-0.04950768,-0.049126387,0.15073629,-0.00863001,-0.73131853,0.0070681022,0.08554343,0.04185301,-0.47130093,0.00015551614,0.024980584,0.0,0.5955948,0.0,0.0,0.0,0.0,0.010170758,0.0137839895,0.005726796,refund_rate,3.2399,anomaly_score,-0.7313,refund_x_chargeback,0.5956,"Score driven by refund_rate (reduced risk, 3.24pts) and anomaly_score (increased risk, 0.73pts)."
MID_0297,2.1415977,0.4638356,-0.007464791,-0.014222246,0.008365078,-0.042570997,-0.0010674917,1.1970181,-0.0033447864,-0.054759435,0.014426795,0.1823636,0.00017680835,0.027753847,0.0,0.048023637,0.0,0.0,0.0,0.0,0.0086236615,-0.05467366,0.0012452046,refund_rate,2.1416,anomaly_score,1.197,chargeback_rate,0.4638,"Score driven by refund_rate (reduced risk, 2.14pts) and anomaly_score (reduced risk, 1.20pts)."
MID_0298,4.8112087,0.99096733,0.03278489,0.0345682,-0.035498086,0.453845,-0.015295645,-0.13773915,0.0056570726,0.18932855,0.31391242,0.15304492,0.0025085753,-0.013133998,0.0,1.4531645,0.0,0.0,0.0,0.0,0.005727784,0.09340751,-8.794498e-05,refund_rate,4.8112,refund_x_chargeback,1.4532,chargeback_rate,0.991,"Score driven by refund_rate (reduced risk, 4.81pts) and refund_x_chargeback (reduced risk, 1.45pts)."
MID_0299,2.9077811,0.7671424,0.004286839,0.008756278,0.005838578,-0.10591295,0.0026009122,1.0875494,-0.01884086,0.14749318,0.1937067,0.24097237,0.00020351159,-0.016298471,0.0,0.8775575,0.0,0.0,0.0,0.0,0.0067052827,-0.020931615,-0.0018951874,refund_rate,2.9078,anomaly_score,1.0875,refund_x_chargeback,0.8776,"Score driven by refund_rate (reduced risk, 2.91pts) and anomaly_score (reduced risk, 1.09pts)."
MID_0300,3.6357791,0.5494621,-0.08026599,0.01783716,-0.15223081,-0.36369684,-0.02858056,-1.9742683,-0.010763108,0.1475799,0.08966153,-0.600664,0.00051147916,-0.019267129,0.0,0.7842865,0.0,0.0,0.0,0.0,0.008852204,-0.10703156,0.025167173,refund_rate,3.6358,anomaly_score,-1.9743,refund_x_chargeback,0.7843,"Score driven by refund_rate (reduced risk, 3.64pts) and anomaly_score (increased risk, 1.97pts)."
MID_0301,2.2018976,0.33694562,-0.07592489,0.034383986,0.057926867,-0.012889921,0.0020435508,0.9618873,-0.010296896,0.004552059,0.02997549,-0.060831346,-9.11112e-05,-0.0010491041,0.0,0.18403645,0.0,0.0,0.0,0.0,-0.035461962,-0.01913448,0.01055815,refund_rate,2.2019,anomaly_score,0.9619,chargeback_rate,0.3369,"Score driven by refund_rate (reduced risk, 2.20pts) and anomaly_score (reduced risk, 0.96pts)."
MID_0302,2.930076,0.041086968,0.006169357,-0.040486358,-0.13725632,0.21882954,0.012671638,0.3139182,0.0046641193,0.07900221,-0.23890299,0.1695924,0.0001868977,0.054557577,0.0,-0.35662317,0.0,0.0,0.0,0.0,0.015280757,-0.011262107,0.019202242,refund_rate,2.9301,refund_x_chargeback,-0.3566,anomaly_score,0.3139,"Score driven by refund_rate (reduced risk, 2.93pts) and refund_x_chargeback (increased risk, 0.36pts)."
MID_0303,-5.6567636,0.46898708,-0.12468159,-0.05424115,0.39160267,0.009206758,-0.024586821,-4.0147767,0.016377095,-0.4393736,-0.053927686,-0.34760422,-0.00016419131,-0.018627683,0.0,-1.4088036,0.0,0.0,0.0,0.0,0.0070311436,0.045932546,0.06774476,refund_rate,-5.6568,anomaly_score,-4.0148,refund_x_chargeback,-1.4088,"Score driven by refund_rate (increased risk, 5.66pts) and anomaly_score (increased risk, 4.01pts)."
MID_0304,2.4177837,0.097002,0.036678962,-0.027213668,0.073964514,0.20120478,-0.005566054,0.48621634,0.021982143,0.04195761,-0.22077775,-0.002353918,-9.2464856e-05,0.049654856,0.0,-0.69946873,0.0,0.0,0.0,0.0,0.013537514,-0.011914646,0.0041257637,refund_rate,2.4178,refund_x_chargeback,-0.6995,anomaly_score,0.4862,"Score driven by refund_rate (reduced risk, 2.42pts) and refund_x_chargeback (increased risk, 0.70pts)."
MID_0305,2.3696952,0.095430166,0.02434543,-0.0016971435,-0.03061971,0.20795052,-0.0084859785,0.72235876,0.02638143,-0.07075258,-0.20840842,-0.018417532,0.00020818987,-0.035635173,0.0,-1.2226213,0.0,0.0,0.0,0.0,-0.025502756,0.03633507,0.0019391533,refund_rate,2.3697,refund_x_chargeback,-1.2226,anomaly_score,0.7224,"Score driven by refund_rate (reduced risk, 2.37pts) and refund_x_chargeback (increased risk, 1.22pts)."
MID_0306,1.5088208,-0.00051378296,-0.017842941,-0.033781357,0.07369176,0.20708907,-0.013206001,1.1060464,0.007981058,-0.1419935,-0.18762682,-0.06080587,-0.00011551611,0.007856319,0.0,-2.234277,0.0,0.0,0.0,0.0,0.010160503,0.03131148,0.029154945,refund_x_chargeback,-2.2343,refund_rate,1.5088,anomaly_score,1.106,"Score driven by refund_x_chargeback (increased risk, 2.23pts) and refund_rate (reduced risk, 1.51pts)."
MID_0307,4.421059,0.9397399,0.016071524,0.031259157,0.0810767,0.066057935,0.0053356243,1.7304853,0.01148874,0.15183072,0.22136493,0.1486658,-8.828413e-05,0.012275427,0.0,1.29331,0.0,0.0,0.0,0.0,0.004926329,-0.0770245,0.0028142715,refund_rate,4.4211,anomaly_score,1.7305,refund_x_chargeback,1.2933,"Score driven by refund_rate (reduced risk, 4.42pts) and anomaly_score (reduced risk, 1.73pts)."
MID_0308,4.1271806,0.71320564,0.0023238086,0.020327326,0.04630561,-0.35801515,-0.0015739461,1.5101887,-0.025659444,0.16825588,0.16343863,0.11974714,-0.00012640533,-0.020212974,0.0,1.0175214,0.0,0.0,0.0,0.0,0.004554841,0.10845497,0.0025939136,refund_rate,4.1272,anomaly_score,1.5102,refund_x_chargeback,1.0175,"Score driven by refund_rate (reduced risk, 4.13pts) and anomaly_score (reduced risk, 1.51pts)."
MID_0309,4.0640903,0.7730782,-0.0009438951,-0.051858965,0.08612339,0.10126532,-0.012980675,-0.37958854,0.008546675,0.16910201,0.096956626,-0.35878488,-9.315249e-05,0.023591012,0.0,1.0255561,0.0,0.0,0.0,0.0,0.007489661,0.059690394,0.004354135,refund_rate,4.0641,refund_x_chargeback,1.0256,chargeback_rate,0.7731,"Score driven by refund_rate (reduced risk, 4.06pts) and refund_x_chargeback (reduced risk, 1.03pts)."
MID_0310,2.4179785,0.23027861,-0.0922734,0.010304089,-0.11164687,0.029424677,-0.012065039,0.47052968,-0.021366667,-0.11494998,-0.19138043,-0.032347262,0.00016547377,-0.033120304,0.0,-0.818046,0.0,0.0,0.0,0.0,0.009666591,-0.010654352,0.010138982,refund_rate,2.418,refund_x_chargeback,-0.818,anomaly_score,0.4705,"Score driven by refund_rate (reduced risk, 2.42pts) and refund_x_chargeback (increased risk, 0.82pts)."
