merchant_id,segment,week,health_score,survival_prob_4w,p_failure_4w,revenue_at_risk,net_revenue_at_risk,refund_rate,chargeback_rate,anomaly_score,cluster_label,umap_x,umap_y,xgb_predicted_score,risk_tier,top_driver_1_x,top_driver_1_val_x,top_driver_2_x,top_driver_2_val_x,alert_text_x,survival_prob_now,gmv_4w_avg,drift_score,drift_euclidean,drift_composite,top_driver_1_y,top_driver_1_val_y,top_driver_2_y,top_driver_2_val_y,alert_text_y,watchlist_flag,alert_severity
MID_0255,stable,24,76.63443639719678,0.5,0.5,0.0,0.0,0.09267,0.0,5.86,Risky,-5.5028,4.5062,76.72,Green,refund_rate,2.4591,anomaly_score,1.4754,"Score driven by refund_rate (reduced risk, 2.46pts) and anomaly_score (reduced risk, 1.48pts).",0.5,0.0,0.1873,0.0832,0.1457,refund_rate,2.4591,anomaly_score,1.4754,"Score driven by refund_rate (reduced risk, 2.46pts) and anomaly_score (reduced risk, 1.48pts).",0,LOW
MID_0256,stable,24,78.24137607045895,0.5,0.5,241903.13,237112.58,0.04315,0.00914,4.99,Risky,0.5278,3.6661,78.24,Green,refund_rate,3.9644,anomaly_score,1.4878,"Score driven by refund_rate (reduced risk, 3.96pts) and anomaly_score (reduced risk, 1.49pts).",0.5,119763.8075,0.5076,0.1423,0.3615,refund_rate,3.9644,anomaly_score,1.4878,"Score driven by refund_rate (reduced risk, 3.96pts) and anomaly_score (reduced risk, 1.49pts).",0,MEDIUM
MID_0257,stable,24,76.82844253282121,0.5,0.5,310553.63,304456.35,0.0583,0.01145,5.77,Healthy,13.6832,13.5982,76.71,Green,refund_rate,3.0738,anomaly_score,1.3431,"Score driven by refund_rate (reduced risk, 3.07pts) and anomaly_score (reduced risk, 1.34pts).",0.5,152432.115,1.0,0.2841,0.7136,refund_rate,3.0738,anomaly_score,1.3431,"Score driven by refund_rate (reduced risk, 3.07pts) and anomaly_score (reduced risk, 1.34pts).",1,HIGH
MID_0258,stable,24,59.60332915769329,0.5,0.5,241742.92,237107.01,0.2148,0.04499,23.39,Healthy,4.2903,8.5912,59.64,Yellow,refund_rate,-5.7417,anomaly_score,-3.8896,"Score driven by refund_rate (increased risk, 5.74pts) and anomaly_score (increased risk, 3.89pts).",0.5,115897.71,0.8566,0.1964,0.5925,refund_rate,-5.7417,anomaly_score,-3.8896,"Score driven by refund_rate (increased risk, 5.74pts) and anomaly_score (increased risk, 3.89pts).",1,HIGH
MID_0259,stable,24,77.21719216476822,0.5,0.5,197174.67,193256.99,0.01884,0.00214,14.82,Risky,0.9541,3.5301,77.2,Green,refund_rate,5.3087,refund_x_chargeback,1.382,"Score driven by refund_rate (reduced risk, 5.31pts) and refund_x_chargeback (reduced risk, 1.38pts).",0.5,97942.1025,1.0,0.4718,0.7887,refund_rate,5.3087,refund_x_chargeback,1.382,"Score driven by refund_rate (reduced risk, 5.31pts) and refund_x_chargeback (reduced risk, 1.38pts).",1,HIGH
MID_0260,stable,24,77.39539550729825,0.5,0.5,300286.74,294322.85,0.03311,0.00642,8.91,Risky,0.5901,3.6243,77.32,Green,refund_rate,4.3017,refund_x_chargeback,0.9885,"Score driven by refund_rate (reduced risk, 4.30pts) and refund_x_chargeback (reduced risk, 0.99pts).",0.5,149097.26750000002,0.1985,0.1025,0.1601,refund_rate,4.3017,refund_x_chargeback,0.9885,"Score driven by refund_rate (reduced risk, 4.30pts) and refund_x_chargeback (reduced risk, 0.99pts).",0,LOW
MID_0261,stable,24,79.656914003783,0.5,0.5,251300.83,246309.91,0.03075,0.0049,2.96,Healthy,12.0856,4.2736,79.61,Green,refund_rate,4.4131,anomaly_score,1.9833,"Score driven by refund_rate (reduced risk, 4.41pts) and anomaly_score (reduced risk, 1.98pts).",0.5,124772.9475,0.5673,0.1703,0.4085,refund_rate,4.4131,anomaly_score,1.9833,"Score driven by refund_rate (reduced risk, 4.41pts) and anomaly_score (reduced risk, 1.98pts).",1,MEDIUM
MID_0262,stable,24,66.04617300130361,0.5,0.5,237270.55,232711.51,0.18882,0.03788,11.58,Healthy,4.5329,7.9174,66.04,Yellow,refund_rate,-3.3374,refund_x_chargeback,-1.9029,"Score driven by refund_rate (increased risk, 3.34pts) and refund_x_chargeback (increased risk, 1.90pts).",0.5,113976.0275,0.6631,0.1683,0.4652,refund_rate,-3.3374,refund_x_chargeback,-1.9029,"Score driven by refund_rate (increased risk, 3.34pts) and refund_x_chargeback (increased risk, 1.90pts).",1,MEDIUM
MID_0263,stable,24,77.14098686507904,0.5,0.5,143316.82,140488.15,0.05873,0.00938,5.29,Risky,0.594,3.7294,77.18,Green,refund_rate,3.1458,anomaly_score,1.4557,"Score driven by refund_rate (reduced risk, 3.15pts) and anomaly_score (reduced risk, 1.46pts).",0.5,70716.8425,0.6797,0.158,0.471,refund_rate,3.1458,anomaly_score,1.4557,"Score driven by refund_rate (reduced risk, 3.15pts) and anomaly_score (reduced risk, 1.46pts).",1,MEDIUM
MID_0264,stable,24,69.28889788622861,0.5,0.5,561083.99,550097.23,0.1069,0.02913,14.1,Healthy,12.9854,12.8366,69.32,Yellow,refund_rate,2.1922,refund_x_chargeback,-2.0696,"Score driven by refund_rate (reduced risk, 2.19pts) and refund_x_chargeback (increased risk, 2.07pts).",0.5,274668.9975,1.0,0.1895,0.6758,refund_rate,2.1922,refund_x_chargeback,-2.0696,"Score driven by refund_rate (reduced risk, 2.19pts) and refund_x_chargeback (increased risk, 2.07pts).",1,HIGH
MID_0265,stable,24,60.19179092756697,0.5,0.5,237710.05,233159.75,0.21478,0.0495,19.55,Healthy,12.5506,11.387,60.1,Yellow,refund_rate,-5.7332,anomaly_score,-3.6061,"Score driven by refund_rate (increased risk, 5.73pts) and anomaly_score (increased risk, 3.61pts).",0.5,113757.5475,0.8585,0.2037,0.5966,refund_rate,-5.7332,anomaly_score,-3.6061,"Score driven by refund_rate (increased risk, 5.73pts) and anomaly_score (increased risk, 3.61pts).",1,HIGH
MID_0266,stable,24,72.2461627011126,0.5,0.5,265598.52,260425.1,0.10644,0.02488,6.92,Healthy,13.711,12.7251,72.27,Yellow,refund_rate,2.1116,refund_x_chargeback,-1.573,"Score driven by refund_rate (reduced risk, 2.11pts) and refund_x_chargeback (increased risk, 1.57pts).",0.5,129335.38749999998,0.8996,0.3048,0.6617,refund_rate,2.1116,refund_x_chargeback,-1.573,"Score driven by refund_rate (reduced risk, 2.11pts) and refund_x_chargeback (increased risk, 1.57pts).",1,HIGH
MID_0267,stable,24,75.79129967377695,0.5,0.5,0.0,0.0,0.10173,0.0,7.14,Healthy,5.8071,5.0743,75.57,Green,refund_rate,2.2361,anomaly_score,1.2177,"Score driven by refund_rate (reduced risk, 2.24pts) and anomaly_score (reduced risk, 1.22pts).",0.5,0.0,0.5061,0.1273,0.3546,refund_rate,2.2361,anomaly_score,1.2177,"Score driven by refund_rate (reduced risk, 2.24pts) and anomaly_score (reduced risk, 1.22pts).",0,MEDIUM
MID_0268,stable,24,79.23996837017387,0.5,0.5,343141.12,336313.91,0.01309,0.00359,7.38,Healthy,11.9931,4.1103,79.26,Green,refund_rate,5.05,refund_x_chargeback,1.3503,"Score driven by refund_rate (reduced risk, 5.05pts) and refund_x_chargeback (reduced risk, 1.35pts).",0.5,170680.18,1.0,0.4734,0.7894,refund_rate,5.05,refund_x_chargeback,1.3503,"Score driven by refund_rate (reduced risk, 5.05pts) and refund_x_chargeback (reduced risk, 1.35pts).",1,HIGH
MID_0269,stable,24,78.19261935890948,0.5,0.5,256166.66,251090.23,0.03915,0.00998,5.71,Healthy,8.9521,7.0115,78.09,Green,refund_rate,3.941,anomaly_score,1.4714,"Score driven by refund_rate (reduced risk, 3.94pts) and anomaly_score (reduced risk, 1.47pts).",0.5,126910.7275,0.2788,0.098,0.2065,refund_rate,3.941,anomaly_score,1.4714,"Score driven by refund_rate (reduced risk, 3.94pts) and anomaly_score (reduced risk, 1.47pts).",0,LOW
MID_0270,stable,24,75.57440984201321,0.5,0.5,514145.39,503972.15,0.04098,0.00873,10.98,Healthy,12.9823,13.73,75.55,Green,refund_rate,3.7636,refund_x_chargeback,0.9811,"Score driven by refund_rate (reduced risk, 3.76pts) and refund_x_chargeback (reduced risk, 0.98pts).",0.5,254331.11,1.0,0.1917,0.6767,refund_rate,3.7636,refund_x_chargeback,0.9811,"Score driven by refund_rate (reduced risk, 3.76pts) and refund_x_chargeback (reduced risk, 0.98pts).",1,HIGH
MID_0271,stable,24,61.35395312392289,0.5,0.5,255783.11,250875.39,0.21473,0.05071,15.85,Healthy,4.053,8.2202,61.46,Yellow,refund_rate,-5.3926,anomaly_score,-1.8274,"Score driven by refund_rate (increased risk, 5.39pts) and anomaly_score (increased risk, 1.83pts).",0.5,122693.0025,0.8774,0.1919,0.6032,refund_rate,-5.3926,anomaly_score,-1.8274,"Score driven by refund_rate (increased risk, 5.39pts) and anomaly_score (increased risk, 1.83pts).",1,HIGH
MID_0272,stable,24,76.98410448308283,0.5,0.5,258959.13,253803.62,0.01555,0.00677,14.51,Risky,0.5317,3.6466,77.0,Green,refund_rate,5.2197,refund_x_chargeback,1.2875,"Score driven by refund_rate (reduced risk, 5.22pts) and refund_x_chargeback (reduced risk, 1.29pts).",0.5,128887.8625,1.0,0.2661,0.7064,refund_rate,5.2197,refund_x_chargeback,1.2875,"Score driven by refund_rate (reduced risk, 5.22pts) and refund_x_chargeback (reduced risk, 1.29pts).",1,HIGH
MID_0273,stable,24,72.06509017397725,0.5,0.5,474445.45,465189.58,0.10696,0.02434,4.43,Healthy,6.7941,6.4256,72.11,Yellow,refund_rate,1.8442,anomaly_score,1.7949,"Score driven by refund_rate (reduced risk, 1.84pts) and anomaly_score (reduced risk, 1.79pts).",0.5,231396.83,0.5973,0.1213,0.4069,refund_rate,1.8442,anomaly_score,1.7949,"Score driven by refund_rate (reduced risk, 1.84pts) and anomaly_score (reduced risk, 1.79pts).",1,MEDIUM
MID_0274,stable,24,64.95302218173327,0.5,0.5,278268.93,272880.22,0.15638,0.03662,19.71,Healthy,5.2078,7.845,64.85,Yellow,refund_x_chargeback,-3.3428,anomaly_score,-2.7001,"Score driven by refund_x_chargeback (increased risk, 3.34pts) and anomaly_score (increased risk, 2.70pts).",0.5,134717.69,1.0,0.1639,0.6656,refund_x_chargeback,-3.3428,anomaly_score,-2.7001,"Score driven by refund_x_chargeback (increased risk, 3.34pts) and anomaly_score (increased risk, 2.70pts).",1,HIGH
MID_0275,stable,24,75.58775308919434,0.5,0.5,180647.79,177060.39,0.03835,0.00602,14.68,Risky,1.2224,3.4672,75.61,Green,refund_rate,4.4221,refund_x_chargeback,1.0158,"Score driven by refund_rate (reduced risk, 4.42pts) and refund_x_chargeback (reduced risk, 1.02pts).",0.5,89685.04,0.5071,0.1707,0.3725,refund_rate,4.4221,refund_x_chargeback,1.0158,"Score driven by refund_rate (reduced risk, 4.42pts) and refund_x_chargeback (reduced risk, 1.02pts).",0,MEDIUM
MID_0276,stable,24,79.07383225246645,0.5,0.5,207525.32,203398.16,0.01,0.00836,7.84,Healthy,11.8975,4.2555,79.05,Green,refund_rate,4.8862,refund_x_chargeback,1.3027,"Score driven by refund_rate (reduced risk, 4.89pts) and refund_x_chargeback (reduced risk, 1.30pts).",0.5,103179.01,1.0,0.4655,0.7862,refund_rate,4.8862,refund_x_chargeback,1.3027,"Score driven by refund_rate (reduced risk, 4.89pts) and refund_x_chargeback (reduced risk, 1.30pts).",1,HIGH
MID_0277,stable,24,76.84384580700025,0.5,0.5,222530.46,218124.66,0.03928,0.01314,7.92,Healthy,13.3198,14.0153,76.87,Green,refund_rate,4.016,refund_x_chargeback,0.9193,"Score driven by refund_rate (reduced risk, 4.02pts) and refund_x_chargeback (reduced risk, 0.92pts).",0.5,110145.1025,0.4801,0.2308,0.3804,refund_rate,4.016,refund_x_chargeback,0.9193,"Score driven by refund_rate (reduced risk, 4.02pts) and refund_x_chargeback (reduced risk, 0.92pts).",0,MEDIUM
MID_0278,stable,24,76.13270259368873,0.5,0.5,318661.59,312329.13,0.02621,0.001,16.48,Risky,0.948,3.6119,76.18,Green,refund_rate,5.0269,anomaly_score,-1.6284,"Score driven by refund_rate (reduced risk, 5.03pts) and anomaly_score (increased risk, 1.63pts).",0.5,158311.535,0.377,0.1442,0.2839,refund_rate,5.0269,anomaly_score,-1.6284,"Score driven by refund_rate (reduced risk, 5.03pts) and anomaly_score (increased risk, 1.63pts).",0,LOW
MID_0279,stable,24,73.17180168049202,0.5,0.5,392897.66,385199.78,0.09952,0.01928,5.76,Healthy,13.487,12.9787,73.23,Yellow,refund_rate,2.3632,anomaly_score,1.6469,"Score driven by refund_rate (reduced risk, 2.36pts) and anomaly_score (reduced risk, 1.65pts).",0.5,192447.0525,0.6606,0.1476,0.4554,refund_rate,2.3632,anomaly_score,1.6469,"Score driven by refund_rate (reduced risk, 2.36pts) and anomaly_score (reduced risk, 1.65pts).",1,MEDIUM
MID_0280,stable,24,79.7309383976834,0.5,0.5,222826.63,218388.67,0.0112,0.00155,7.8,Risky,0.4891,3.6266,79.74,Green,refund_rate,5.1532,refund_x_chargeback,1.4503,"Score driven by refund_rate (reduced risk, 5.15pts) and refund_x_chargeback (reduced risk, 1.45pts).",0.5,110949.0875,0.1729,0.1012,0.1442,refund_rate,5.1532,refund_x_chargeback,1.4503,"Score driven by refund_rate (reduced risk, 5.15pts) and refund_x_chargeback (reduced risk, 1.45pts).",0,LOW
MID_0281,stable,24,76.10247772159325,0.5,0.5,658132.71,645044.7,0.03184,0.0088,12.13,Healthy,13.2154,13.9808,76.09,Green,refund_rate,4.3549,refund_x_chargeback,1.0732,"Score driven by refund_rate (reduced risk, 4.35pts) and refund_x_chargeback (reduced risk, 1.07pts).",0.5,327200.2225,0.5406,0.1361,0.3788,refund_rate,4.3549,refund_x_chargeback,1.0732,"Score driven by refund_rate (reduced risk, 4.35pts) and refund_x_chargeback (reduced risk, 1.07pts).",0,MEDIUM
MID_0282,stable,24,76.99973432993582,0.5,0.5,255772.54,250702.87,0.04639,0.01038,6.77,Healthy,9.0852,7.1521,76.96,Green,refund_rate,3.6664,anomaly_score,1.1505,"Score driven by refund_rate (reduced risk, 3.67pts) and anomaly_score (reduced risk, 1.15pts).",0.5,126741.74,0.5107,0.1515,0.367,refund_rate,3.6664,anomaly_score,1.1505,"Score driven by refund_rate (reduced risk, 3.67pts) and anomaly_score (reduced risk, 1.15pts).",0,MEDIUM
MID_0283,stable,24,73.20724934323029,0.5,0.5,196420.68,192595.77,0.11653,0.02526,2.98,Healthy,6.7432,6.4076,73.18,Yellow,anomaly_score,2.3074,refund_rate,1.7341,"Score driven by anomaly_score (reduced risk, 2.31pts) and refund_rate (reduced risk, 1.73pts).",0.5,95622.6325,0.315,0.0817,0.2217,anomaly_score,2.3074,refund_rate,1.7341,"Score driven by anomaly_score (reduced risk, 2.31pts) and refund_rate (reduced risk, 1.73pts).",0,LOW
MID_0284,stable,24,73.63035765138173,0.5,0.5,887133.96,869770.18,0.08517,0.02074,4.85,Healthy,13.7426,13.0714,73.54,Yellow,refund_rate,2.5614,anomaly_score,1.7488,"Score driven by refund_rate (reduced risk, 2.56pts) and anomaly_score (reduced risk, 1.75pts).",0.5,434094.495,0.3792,0.0906,0.2638,refund_rate,2.5614,anomaly_score,1.7488,"Score driven by refund_rate (reduced risk, 2.56pts) and anomaly_score (reduced risk, 1.75pts).",0,LOW
MID_0285,stable,24,76.22484596182836,0.5,0.5,227880.58,223342.26,0.01956,0.00422,17.45,Healthy,11.059,4.9263,76.28,Green,refund_rate,5.3969,anomaly_score,-2.0801,"Score driven by refund_rate (reduced risk, 5.40pts) and anomaly_score (increased risk, 2.08pts).",0.5,113458.095,0.4711,0.159,0.3463,refund_rate,5.3969,anomaly_score,-2.0801,"Score driven by refund_rate (reduced risk, 5.40pts) and anomaly_score (increased risk, 2.08pts).",0,LOW
MID_0286,stable,24,73.79066750977049,0.5,0.5,134539.68,131902.79,0.07969,0.0079,13.87,Risky,0.9398,3.6713,73.78,Yellow,refund_rate,2.7215,refund_x_chargeback,0.7514,"Score driven by refund_rate (reduced risk, 2.72pts) and refund_x_chargeback (reduced risk, 0.75pts).",0.5,65922.33249999999,1.0,0.3929,0.7572,refund_rate,2.7215,refund_x_chargeback,0.7514,"Score driven by refund_rate (reduced risk, 2.72pts) and refund_x_chargeback (reduced risk, 0.75pts).",1,HIGH
MID_0287,stable,24,58.29260404213898,0.5,0.5,575545.5,564582.03,0.24223,0.05144,20.17,Healthy,4.1088,8.561,58.31,Yellow,refund_rate,-5.9909,anomaly_score,-3.8167,"Score driven by refund_rate (increased risk, 5.99pts) and anomaly_score (increased risk, 3.82pts).",0.5,274086.795,0.5019,0.1656,0.3674,refund_rate,-5.9909,anomaly_score,-3.8167,"Score driven by refund_rate (increased risk, 5.99pts) and anomaly_score (increased risk, 3.82pts).",0,MEDIUM
MID_0288,stable,24,70.66043232643612,0.5,0.5,194017.05,190214.87,0.10104,0.02517,13.46,Healthy,6.9382,7.3577,70.62,Yellow,refund_rate,2.4474,refund_x_chargeback,-1.4662,"Score driven by refund_rate (reduced risk, 2.45pts) and refund_x_chargeback (increased risk, 1.47pts).",0.5,95054.52,0.9624,0.1321,0.6303,refund_rate,2.4474,refund_x_chargeback,-1.4662,"Score driven by refund_rate (reduced risk, 2.45pts) and refund_x_chargeback (increased risk, 1.47pts).",1,HIGH
MID_0289,stable,24,73.74304275684754,0.5,0.5,403474.29,395556.56,0.0924,0.01891,5.56,Healthy,13.6697,13.075,73.74,Yellow,refund_rate,2.5222,anomaly_score,1.7381,"Score driven by refund_rate (reduced risk, 2.52pts) and anomaly_score (reduced risk, 1.74pts).",0.5,197943.2325,0.4557,0.1147,0.3193,refund_rate,2.5222,anomaly_score,1.7381,"Score driven by refund_rate (reduced risk, 2.52pts) and anomaly_score (reduced risk, 1.74pts).",0,LOW
MID_0290,stable,24,74.99587543143136,0.5,0.5,341548.28,334878.93,0.08029,0.01678,3.72,Healthy,13.6814,13.1406,75.11,Yellow,refund_rate,2.5886,anomaly_score,1.8666,"Score driven by refund_rate (reduced risk, 2.59pts) and anomaly_score (reduced risk, 1.87pts).",0.5,166733.83000000002,1.0,0.2055,0.6822,refund_rate,2.5886,anomaly_score,1.8666,"Score driven by refund_rate (reduced risk, 2.59pts) and anomaly_score (reduced risk, 1.87pts).",1,HIGH
MID_0291,stable,24,74.21443411069424,0.5,0.5,494369.9,484632.2,0.08291,0.01996,5.97,Healthy,13.6792,13.1275,74.08,Yellow,refund_rate,2.6422,anomaly_score,1.5808,"Score driven by refund_rate (reduced risk, 2.64pts) and anomaly_score (reduced risk, 1.58pts).",0.5,243442.52750000003,0.63,0.1426,0.435,refund_rate,2.6422,anomaly_score,1.5808,"Score driven by refund_rate (reduced risk, 2.64pts) and anomaly_score (reduced risk, 1.58pts).",1,MEDIUM
MID_0292,stable,24,74.69498465216563,0.5,0.5,163307.27,160072.86,0.02266,0.0,9.17,Risky,-1.7281,14.8214,74.67,Yellow,refund_rate,3.8665,gmv_trend_slope,-1.3486,"Score driven by refund_rate (reduced risk, 3.87pts) and gmv_trend_slope (increased risk, 1.35pts).",0.5,80860.16,1.0,0.676,0.8704,refund_rate,3.8665,gmv_trend_slope,-1.3486,"Score driven by refund_rate (reduced risk, 3.87pts) and gmv_trend_slope (increased risk, 1.35pts).",1,HIGH
MID_0293,stable,24,71.75541519840036,0.5,0.5,295870.7,290064.05,0.08752,0.01747,14.82,Healthy,12.9575,12.9792,71.79,Yellow,refund_rate,2.9811,anomaly_score,-1.0142,"Score driven by refund_rate (reduced risk, 2.98pts) and anomaly_score (increased risk, 1.01pts).",0.5,145166.18250000002,1.0,0.1855,0.6742,refund_rate,2.9811,anomaly_score,-1.0142,"Score driven by refund_rate (reduced risk, 2.98pts) and anomaly_score (increased risk, 1.01pts).",1,HIGH
MID_0294,stable,24,74.075801773957,0.5,0.5,235768.53,231102.37,0.06023,0.01361,13.26,Healthy,8.2975,7.5272,74.12,Yellow,refund_rate,3.0429,refund_x_chargeback,0.803,"Score driven by refund_rate (reduced risk, 3.04pts) and refund_x_chargeback (reduced risk, 0.80pts).",0.5,116653.905,0.6688,0.1298,0.4532,refund_rate,3.0429,refund_x_chargeback,0.803,"Score driven by refund_rate (reduced risk, 3.04pts) and refund_x_chargeback (reduced risk, 0.80pts).",1,MEDIUM
MID_0295,stable,24,70.69792181699545,0.5,0.5,504904.33,495027.09,0.10642,0.02872,7.25,Healthy,6.5286,7.2386,70.67,Yellow,refund_x_chargeback,-2.1405,refund_rate,1.8453,"Score driven by refund_x_chargeback (increased risk, 2.14pts) and refund_rate (reduced risk, 1.85pts).",0.5,246930.895,1.0,0.1749,0.67,refund_x_chargeback,-2.1405,refund_rate,1.8453,"Score driven by refund_x_chargeback (increased risk, 2.14pts) and refund_rate (reduced risk, 1.85pts).",1,HIGH
MID_0296,stable,24,73.43846500453898,0.5,0.5,234200.04,229581.38,0.0663,0.0153,14.12,Healthy,13.11,13.302,73.43,Yellow,refund_rate,3.2399,anomaly_score,-0.7313,"Score driven by refund_rate (reduced risk, 3.24pts) and anomaly_score (increased risk, 0.73pts).",0.5,115466.46,0.9181,0.1515,0.6115,refund_rate,3.2399,anomaly_score,-0.7313,"Score driven by refund_rate (reduced risk, 3.24pts) and anomaly_score (increased risk, 0.73pts).",1,HIGH
MID_0297,stable,24,74.15570624443214,0.5,0.5,266405.35,261210.74,0.0965,0.01294,6.63,Healthy,13.4304,12.9717,74.32,Yellow,refund_rate,2.1416,anomaly_score,1.197,"Score driven by refund_rate (reduced risk, 2.14pts) and anomaly_score (reduced risk, 1.20pts).",0.5,129865.2475,1.0,0.231,0.6924,refund_rate,2.1416,anomaly_score,1.197,"Score driven by refund_rate (reduced risk, 2.14pts) and anomaly_score (reduced risk, 1.20pts).",1,HIGH
MID_0298,stable,24,78.82528558657349,0.5,0.5,419260.57,410903.09,0.01983,0.001,10.89,Risky,0.3241,3.5011,78.75,Green,refund_rate,4.8112,refund_x_chargeback,1.4532,"Score driven by refund_rate (reduced risk, 4.81pts) and refund_x_chargeback (reduced risk, 1.45pts).",0.5,208936.8775,0.3237,0.1444,0.252,refund_rate,4.8112,refund_x_chargeback,1.4532,"Score driven by refund_rate (reduced risk, 4.81pts) and refund_x_chargeback (reduced risk, 1.45pts).",0,LOW
MID_0299,stable,24,76.55320449038855,0.5,0.5,396354.69,388524.85,0.06298,0.00568,6.75,Healthy,13.6037,13.471,76.49,Green,refund_rate,2.9078,anomaly_score,1.0875,"Score driven by refund_rate (reduced risk, 2.91pts) and anomaly_score (reduced risk, 1.09pts).",0.5,195746.0975,0.9942,0.237,0.6913,refund_rate,2.9078,anomaly_score,1.0875,"Score driven by refund_rate (reduced risk, 2.91pts) and anomaly_score (reduced risk, 1.09pts).",1,HIGH
MID_0300,stable,24,72.40023467061653,0.5,0.5,494805.39,485018.13,0.05724,0.01085,17.87,Healthy,12.7566,13.2491,72.33,Yellow,refund_rate,3.6358,anomaly_score,-1.9743,"Score driven by refund_rate (reduced risk, 3.64pts) and anomaly_score (increased risk, 1.97pts).",0.5,244681.43,1.0,0.2187,0.6875,refund_rate,3.6358,anomaly_score,-1.9743,"Score driven by refund_rate (reduced risk, 3.64pts) and anomaly_score (increased risk, 1.97pts).",1,HIGH
MID_0301,stable,24,74.04287113111619,0.5,0.5,672242.48,659073.65,0.09068,0.01395,7.59,Healthy,7.5085,7.5529,74.02,Yellow,refund_rate,2.2019,anomaly_score,0.9619,"Score driven by refund_rate (reduced risk, 2.20pts) and anomaly_score (reduced risk, 0.96pts).",0.5,329220.7725,1.0,0.226,0.6904,refund_rate,2.2019,anomaly_score,0.9619,"Score driven by refund_rate (reduced risk, 2.20pts) and anomaly_score (reduced risk, 0.96pts).",1,HIGH
MID_0302,stable,24,73.652428593986,0.5,0.5,215299.18,211044.72,0.0702,0.0223,10.36,Healthy,13.4727,13.5788,73.49,Yellow,refund_rate,2.9301,refund_x_chargeback,-0.3566,"Score driven by refund_rate (reduced risk, 2.93pts) and refund_x_chargeback (increased risk, 0.36pts).",0.5,106361.5525,1.0,0.2027,0.6811,refund_rate,2.9301,refund_x_chargeback,-0.3566,"Score driven by refund_rate (reduced risk, 2.93pts) and refund_x_chargeback (increased risk, 0.36pts).",1,HIGH
MID_0303,stable,24,59.25645607479163,0.5,0.5,407815.65,399974.55,0.21001,0.04737,24.13,Healthy,4.2785,8.5728,59.27,Yellow,refund_rate,-5.6568,anomaly_score,-4.0148,"Score driven by refund_rate (increased risk, 5.66pts) and anomaly_score (increased risk, 4.01pts).",0.5,196027.44,1.0,0.2345,0.6938,refund_rate,-5.6568,anomaly_score,-4.0148,"Score driven by refund_rate (increased risk, 5.66pts) and anomaly_score (increased risk, 4.01pts).",1,HIGH
MID_0304,stable,24,72.93358234824814,0.5,0.5,220695.93,216362.25,0.08603,0.02185,9.94,Healthy,7.1676,6.3295,72.88,Yellow,refund_rate,2.4178,refund_x_chargeback,-0.6995,"Score driven by refund_rate (reduced risk, 2.42pts) and refund_x_chargeback (increased risk, 0.70pts).",0.5,108342.0125,0.5587,0.1099,0.3792,refund_rate,2.4178,refund_x_chargeback,-0.6995,"Score driven by refund_rate (reduced risk, 2.42pts) and refund_x_chargeback (increased risk, 0.70pts).",0,MEDIUM
MID_0305,stable,24,72.22804247744969,0.5,0.5,529274.8,518930.55,0.10109,0.02321,9.36,Healthy,13.6311,12.8144,72.27,Yellow,refund_rate,2.3697,refund_x_chargeback,-1.2226,"Score driven by refund_rate (reduced risk, 2.37pts) and refund_x_chargeback (increased risk, 1.22pts).",0.5,258606.1675,1.0,0.1364,0.6546,refund_rate,2.3697,refund_x_chargeback,-1.2226,"Score driven by refund_rate (reduced risk, 2.37pts) and refund_x_chargeback (increased risk, 1.22pts).",1,HIGH
MID_0306,stable,24,70.68170444538653,0.5,0.5,264494.09,259347.55,0.12463,0.02865,8.42,Healthy,6.4199,7.3375,70.7,Yellow,refund_x_chargeback,-2.2343,refund_rate,1.5088,"Score driven by refund_x_chargeback (increased risk, 2.23pts) and refund_rate (reduced risk, 1.51pts).",0.5,128663.605,0.9202,0.149,0.6117,refund_x_chargeback,-2.2343,refund_rate,1.5088,"Score driven by refund_x_chargeback (increased risk, 2.23pts) and refund_rate (reduced risk, 1.51pts).",1,HIGH
MID_0307,stable,24,79.50406066209469,0.5,0.5,326505.37,320034.56,0.03083,0.00251,4.33,Healthy,11.9193,4.2346,79.47,Green,refund_rate,4.4211,anomaly_score,1.7305,"Score driven by refund_rate (reduced risk, 4.42pts) and anomaly_score (reduced risk, 1.73pts).",0.5,161770.13,1.0,0.4749,0.79,refund_rate,4.4211,anomaly_score,1.7305,"Score driven by refund_rate (reduced risk, 4.42pts) and anomaly_score (reduced risk, 1.73pts).",1,HIGH
MID_0308,stable,24,77.9964484123899,0.5,0.5,475012.25,465605.37,0.03522,0.00667,4.77,Healthy,9.1832,6.3952,78.01,Green,refund_rate,4.1272,anomaly_score,1.5102,"Score driven by refund_rate (reduced risk, 4.13pts) and anomaly_score (reduced risk, 1.51pts).",0.5,235171.9475,0.7613,0.2184,0.5441,refund_rate,4.1272,anomaly_score,1.5102,"Score driven by refund_rate (reduced risk, 4.13pts) and anomaly_score (reduced risk, 1.51pts).",1,HIGH
