merchant_id,week,segment,umap_x,umap_y,cluster_raw,cluster_label
MID_0207,7,growing,4.9219,8.4326,2,Healthy
MID_0207,8,growing,5.0334,8.0488,2,Healthy
MID_0207,9,growing,4.851,8.4986,2,Healthy
MID_0207,10,growing,4.3796,5.7788,2,Healthy
MID_0207,11,growing,-3.9592,2.2712,4,Healthy
MID_0207,12,growing,4.6313,8.4693,2,Healthy
MID_0207,13,growing,4.5027,8.3888,2,Healthy
MID_0207,14,growing,2.2427,9.5164,2,Healthy
MID_0207,15,growing,4.9235,8.0556,2,Healthy
MID_0207,16,growing,4.9579,8.0601,2,Healthy
MID_0207,17,growing,4.8558,8.1491,2,Healthy
MID_0207,18,growing,4.2928,5.6877,2,Healthy
MID_0207,19,growing,-4.1151,2.2628,4,Healthy
MID_0207,20,growing,4.6537,7.9637,2,Healthy
MID_0207,21,growing,4.4754,8.1546,2,Healthy
MID_0207,22,growing,3.6635,4.7106,2,Healthy
MID_0207,23,growing,-4.0683,1.8799,4,Healthy
MID_0207,24,growing,4.7563,8.5153,2,Healthy
MID_0208,1,growing,-7.1423,10.754,0,Healthy
MID_0208,2,growing,-7.0232,10.4273,0,Healthy
MID_0208,3,growing,-7.4885,10.4,0,Healthy
MID_0208,4,growing,-7.4431,10.2535,0,Healthy
MID_0208,5,growing,-8.8233,11.4375,0,Healthy
MID_0208,6,growing,-8.7384,11.2668,0,Healthy
MID_0208,7,growing,-8.8985,11.3711,0,Healthy
MID_0208,8,growing,-8.6491,11.076,0,Healthy
MID_0208,9,growing,-8.9479,11.3465,0,Healthy
MID_0208,10,growing,1.7856,3.3473,2,Healthy
MID_0208,11,growing,3.9059,1.0363,1,Risky
MID_0208,12,growing,-8.9727,10.474,0,Healthy
MID_0208,13,growing,-9.0567,10.3223,0,Healthy
MID_0208,14,growing,-5.8768,9.9668,0,Healthy
MID_0208,15,growing,-9.7132,11.4951,0,Healthy
MID_0208,16,growing,-8.4459,10.7338,0,Healthy
MID_0208,17,growing,-9.7886,11.4545,0,Healthy
MID_0208,18,growing,1.3634,3.2389,2,Healthy
MID_0208,19,growing,3.2595,0.6288,1,Risky
MID_0208,20,growing,-9.0053,10.4418,0,Healthy
MID_0208,21,growing,-8.9566,10.4785,0,Healthy
MID_0208,22,growing,2.4696,3.8589,2,Healthy
MID_0208,23,growing,4.0759,1.9448,1,Risky
MID_0208,24,growing,-8.0878,10.6856,0,Healthy
MID_0209,1,growing,1.1345,11.4055,2,Healthy
MID_0209,2,growing,1.0855,11.4519,2,Healthy
MID_0209,3,growing,4.867,10.4555,2,Healthy
MID_0209,4,growing,2.9577,10.2089,2,Healthy
MID_0209,5,growing,5.6573,8.7568,2,Healthy
MID_0209,6,growing,5.354,9.1498,2,Healthy
MID_0209,7,growing,5.3546,9.1522,2,Healthy
MID_0209,8,growing,5.4582,9.0325,2,Healthy
MID_0209,9,growing,5.2547,9.2043,2,Healthy
MID_0209,10,growing,4.4293,5.9075,2,Healthy
MID_0209,11,growing,-3.6335,2.26,4,Healthy
MID_0209,12,growing,5.2136,8.814,2,Healthy
MID_0209,13,growing,5.0285,8.9238,2,Healthy
MID_0209,14,growing,2.2468,9.8654,2,Healthy
MID_0209,15,growing,5.5051,9.0302,2,Healthy
MID_0209,16,growing,5.61,8.9643,2,Healthy
MID_0209,17,growing,5.6789,8.8049,2,Healthy
MID_0209,18,growing,4.3665,6.0256,2,Healthy
MID_0209,19,growing,-3.6999,3.2238,4,Healthy
MID_0209,20,growing,5.6183,8.6494,2,Healthy
MID_0209,21,growing,5.1913,8.7256,2,Healthy
MID_0209,22,growing,3.7654,4.6866,2,Healthy
MID_0209,23,growing,-3.9851,1.7744,4,Healthy
MID_0209,24,growing,4.9584,8.5881,2,Healthy
MID_0210,1,growing,0.9259,8.7959,2,Healthy
MID_0210,2,growing,1.2914,7.8248,2,Healthy
MID_0210,3,growing,1.3349,7.7946,2,Healthy
MID_0210,4,growing,1.303,7.8088,2,Healthy
MID_0210,5,growing,0.7364,7.5645,2,Healthy
MID_0210,6,growing,0.6429,7.5241,2,Healthy
MID_0210,7,growing,0.8172,7.4248,2,Healthy
MID_0210,8,growing,0.6575,7.5484,2,Healthy
MID_0210,9,growing,-7.5607,11.8679,0,Healthy
MID_0210,10,growing,3.619,5.432,2,Healthy
MID_0210,11,growing,-4.9367,2.0011,4,Healthy
MID_0210,12,growing,-7.7584,11.3427,0,Healthy
MID_0210,13,growing,-7.786,11.3376,0,Healthy
MID_0210,14,growing,1.6705,6.7922,2,Healthy
MID_0210,15,growing,-7.7388,11.8168,0,Healthy
MID_0210,16,growing,-7.6484,11.9296,0,Healthy
MID_0210,17,growing,1.1269,6.8107,2,Healthy
MID_0210,18,growing,1.4437,3.2729,2,Healthy
MID_0210,19,growing,3.2223,0.8088,1,Risky
MID_0210,20,growing,-8.0168,11.1676,0,Healthy
MID_0210,21,growing,-8.9109,10.6173,0,Healthy
MID_0210,22,growing,2.7192,3.8499,2,Healthy
MID_0210,23,growing,-5.098,1.7056,4,Healthy
MID_0210,24,growing,1.3039,6.2994,2,Healthy
MID_0211,1,growing,0.914,12.4004,2,Healthy
MID_0211,2,growing,0.9185,12.4522,2,Healthy
MID_0211,3,growing,4.962,11.3222,2,Healthy
MID_0211,4,growing,4.6262,13.0518,2,Healthy
MID_0211,5,growing,4.437,13.4306,2,Healthy
MID_0211,6,growing,4.4379,13.4632,2,Healthy
MID_0211,7,growing,4.4266,13.501,2,Healthy
MID_0211,8,growing,4.4291,13.4931,2,Healthy
MID_0211,9,growing,4.4251,13.5339,2,Healthy
MID_0211,10,growing,2.8925,12.4793,2,Healthy
MID_0211,11,growing,-1.9564,3.5057,4,Healthy
MID_0211,12,growing,4.4929,13.4945,2,Healthy
MID_0211,13,growing,4.5144,13.5668,2,Healthy
MID_0211,14,growing,4.9404,12.3782,2,Healthy
MID_0211,15,growing,4.538,13.364,2,Healthy
MID_0211,16,growing,4.5759,13.5577,2,Healthy
MID_0211,17,growing,4.5065,13.3599,2,Healthy
MID_0211,18,growing,2.9424,12.4373,2,Healthy
MID_0211,19,growing,-1.951,3.4672,4,Healthy
MID_0211,20,growing,4.5711,13.5887,2,Healthy
MID_0211,21,growing,4.5786,13.6097,2,Healthy
MID_0211,22,growing,2.5701,12.0541,2,Healthy
MID_0211,23,growing,-2.2091,3.6763,4,Healthy
MID_0211,24,growing,4.6219,13.6312,2,Healthy
MID_0212,1,growing,1.2519,9.0351,2,Healthy
MID_0212,2,growing,1.4846,8.7657,2,Healthy
MID_0212,3,growing,1.7962,7.393,2,Healthy
MID_0212,4,growing,1.644,8.793,2,Healthy
MID_0212,5,growing,1.1513,8.3649,2,Healthy
MID_0212,6,growing,1.0936,8.2784,2,Healthy
MID_0212,7,growing,1.0369,8.232,2,Healthy
MID_0212,8,growing,1.0894,8.3646,2,Healthy
MID_0212,9,growing,1.2021,8.4481,2,Healthy
MID_0212,10,growing,3.6547,5.5024,2,Healthy
MID_0212,11,growing,-3.6697,1.4061,4,Healthy
MID_0212,12,growing,1.1368,7.8884,2,Healthy
MID_0212,13,growing,-7.3962,11.3776,0,Healthy
MID_0212,14,growing,1.9084,8.4606,2,Healthy
MID_0212,15,growing,-7.0185,11.5757,0,Healthy
MID_0212,16,growing,-7.1161,11.6278,0,Healthy
MID_0212,17,growing,-7.1116,11.6186,0,Healthy
MID_0212,18,growing,1.3953,3.2758,2,Healthy
MID_0212,19,growing,-5.3775,2.1731,4,Healthy
MID_0212,20,growing,-7.6079,11.3507,0,Healthy
MID_0212,21,growing,-7.5408,11.4194,0,Healthy
MID_0212,22,growing,2.9253,4.8226,2,Healthy
MID_0212,23,growing,4.0657,2.0102,1,Risky
MID_0212,24,growing,-8.0273,10.8418,0,Healthy
MID_0213,1,growing,1.1166,12.7557,2,Healthy
MID_0213,2,growing,1.138,12.7342,2,Healthy
MID_0213,3,growing,5.0434,11.341,2,Healthy
MID_0213,4,growing,5.4461,12.8986,2,Healthy
MID_0213,5,growing,5.6328,12.9812,2,Healthy
MID_0213,6,growing,5.6207,12.9824,2,Healthy
MID_0213,7,growing,5.5478,12.9344,2,Healthy
MID_0213,8,growing,5.5601,12.9341,2,Healthy
MID_0213,9,growing,5.551,12.9239,2,Healthy
MID_0213,10,growing,2.9152,12.575,2,Healthy
MID_0213,11,growing,-1.9195,3.7891,4,Healthy
MID_0213,12,growing,5.8166,13.0289,2,Healthy
MID_0213,13,growing,5.9762,13.2664,2,Healthy
MID_0213,14,growing,5.1664,12.5106,2,Healthy
MID_0213,15,growing,5.6683,13.0191,2,Healthy
MID_0213,16,growing,5.6271,12.9353,2,Healthy
MID_0213,17,growing,5.6892,13.0241,2,Healthy
MID_0213,18,growing,3.0431,12.4888,2,Healthy
MID_0213,19,growing,-1.8692,3.8108,4,Healthy
MID_0213,20,growing,5.7938,13.1279,2,Healthy
MID_0213,21,growing,5.8686,13.0817,2,Healthy
MID_0213,22,growing,2.5394,12.1021,2,Healthy
MID_0213,23,growing,-1.9493,3.7548,4,Healthy
MID_0213,24,growing,5.9355,13.2284,2,Healthy
MID_0214,1,growing,-6.7769,10.9941,0,Healthy
MID_0214,2,growing,-6.9478,10.4836,0,Healthy
MID_0214,3,growing,-6.9749,10.4841,0,Healthy
MID_0214,4,growing,-7.0141,10.4218,0,Healthy
MID_0214,5,growing,-8.6142,11.2671,0,Healthy
MID_0214,6,growing,-8.6429,11.2596,0,Healthy
MID_0214,7,growing,-7.9717,11.8306,0,Healthy
MID_0214,8,growing,-8.3731,11.7163,0,Healthy
MID_0214,9,growing,-8.8182,11.5121,0,Healthy
MID_0214,10,growing,1.8586,3.3331,2,Healthy
MID_0214,11,growing,3.1988,0.9537,1,Risky
MID_0214,12,growing,-9.049,10.4096,0,Healthy
MID_0214,13,growing,-9.0604,10.3577,0,Healthy
MID_0214,14,growing,-5.9258,9.9663,0,Healthy
MID_0214,15,growing,-9.6286,11.4302,0,Healthy
MID_0214,16,growing,-9.706,11.4601,0,Healthy
MID_0214,17,growing,-8.2884,10.5824,0,Healthy
MID_0214,18,growing,1.3515,3.2511,2,Healthy
MID_0214,19,growing,3.2318,0.6764,1,Risky
MID_0214,20,growing,-8.9617,10.4815,0,Healthy
MID_0214,21,growing,-8.9662,10.479,0,Healthy
MID_0214,22,growing,2.4901,3.8572,2,Healthy
MID_0214,23,growing,4.0757,1.9608,1,Risky
MID_0214,24,growing,-8.0763,10.6653,0,Healthy
MID_0215,1,growing,0.6003,10.8388,2,Healthy
MID_0215,2,growing,0.7621,10.7905,2,Healthy
MID_0215,3,growing,2.7903,9.3904,2,Healthy
MID_0215,4,growing,2.4144,9.2318,2,Healthy
MID_0215,5,growing,4.7098,7.9979,2,Healthy
MID_0215,6,growing,5.4132,-1.3434,1,Risky
MID_0215,7,growing,4.0119,8.2151,2,Healthy
MID_0215,8,growing,3.9678,8.2399,2,Healthy
MID_0215,9,growing,5.4053,-1.3358,1,Risky
MID_0215,10,growing,4.2337,5.6728,2,Healthy
MID_0215,11,growing,-3.7328,1.4395,4,Healthy
MID_0215,12,growing,4.346,8.1504,2,Healthy
MID_0215,13,growing,5.3952,-1.3278,1,Risky
MID_0215,14,growing,2.0849,9.1136,2,Healthy
MID_0215,15,growing,-6.1344,11.3027,0,Healthy
MID_0215,16,growing,3.7449,8.3719,2,Healthy
MID_0215,17,growing,1.3811,8.5101,2,Healthy
MID_0215,18,growing,4.1304,5.7062,2,Healthy
MID_0215,19,growing,-4.5322,2.3772,4,Healthy
MID_0215,20,growing,-7.2781,11.1377,0,Healthy
MID_0215,21,growing,4.0174,8.2599,2,Healthy
MID_0215,22,growing,3.4527,4.7234,2,Healthy
MID_0215,23,growing,-4.4685,1.6851,4,Healthy
MID_0215,24,growing,-7.4574,11.1343,0,Healthy
MID_0216,1,growing,-0.655,-0.9819,4,Healthy
MID_0216,2,growing,-0.6511,-1.0549,4,Healthy
MID_0216,3,growing,1.2065,7.5085,2,Healthy
MID_0216,4,growing,-6.9221,10.3198,0,Healthy
MID_0216,5,growing,-7.9501,11.873,0,Healthy
MID_0216,6,growing,1.2531,6.2462,2,Healthy
MID_0216,7,growing,1.1296,6.7029,2,Healthy
MID_0216,8,growing,-7.8781,11.84,0,Healthy
MID_0216,9,growing,1.2174,6.1999,2,Healthy
MID_0216,10,growing,2.3954,5.1277,2,Healthy
MID_0216,11,growing,3.2276,0.879,1,Risky
MID_0216,12,growing,1.318,6.2497,2,Healthy
MID_0216,13,growing,-0.3863,0.1559,4,Healthy
MID_0216,14,growing,-5.8995,9.9804,0,Healthy
MID_0216,15,growing,-9.6153,11.4443,0,Healthy
MID_0216,16,growing,1.2647,6.2051,2,Healthy
MID_0216,17,growing,-9.829,11.4478,0,Healthy
MID_0216,18,growing,1.3956,3.2511,2,Healthy
MID_0216,19,growing,3.2154,0.6722,1,Risky
MID_0216,20,growing,-8.9032,10.4938,0,Healthy
MID_0216,21,growing,-8.8524,10.5451,0,Healthy
MID_0216,22,growing,2.4061,5.0771,2,Healthy
MID_0216,23,growing,4.0665,2.0266,1,Risky
MID_0216,24,growing,1.2722,6.2714,2,Healthy
MID_0217,1,growing,-5.6419,11.3158,0,Healthy
MID_0217,2,growing,-6.3178,10.7074,0,Healthy
MID_0217,3,growing,1.6355,6.874,2,Healthy
MID_0217,4,growing,-6.481,10.1555,0,Healthy
MID_0217,5,growing,-7.1078,11.8726,0,Healthy
MID_0217,6,growing,-7.0945,11.8673,0,Healthy
MID_0217,7,growing,-7.0952,11.8877,0,Healthy
MID_0217,8,growing,-7.1686,11.868,0,Healthy
MID_0217,9,growing,1.1801,6.8111,2,Healthy
MID_0217,10,growing,3.9182,5.2516,2,Healthy
MID_0217,11,growing,3.3178,0.7679,1,Risky
MID_0217,12,growing,-7.5121,11.728,0,Healthy
MID_0217,13,growing,-7.4798,11.7952,0,Healthy
MID_0217,14,growing,-5.9902,10.299,0,Healthy
MID_0217,15,growing,-7.48,12.004,0,Healthy
MID_0217,16,growing,-0.4412,0.1398,4,Healthy
MID_0217,17,growing,-7.5913,12.0101,0,Healthy
MID_0217,18,growing,1.5268,3.3586,2,Healthy
MID_0217,19,growing,3.3279,0.7644,1,Risky
MID_0217,20,growing,-7.7955,11.3965,0,Healthy
MID_0217,21,growing,-7.813,11.4641,0,Healthy
MID_0217,22,growing,2.5501,3.8615,2,Healthy
MID_0217,23,growing,4.0658,1.96,1,Risky
MID_0217,24,growing,-8.0919,10.7284,0,Healthy
MID_0218,1,growing,1.1308,11.3491,2,Healthy
MID_0218,2,growing,1.3723,10.8502,2,Healthy
MID_0218,3,growing,4.6141,9.9316,2,Healthy
MID_0218,4,growing,2.8283,9.9842,2,Healthy
MID_0218,5,growing,5.2369,8.734,2,Healthy
MID_0218,6,growing,5.1505,8.8498,2,Healthy
MID_0218,7,growing,5.4973,8.4581,2,Healthy
MID_0218,8,growing,5.1923,8.8001,2,Healthy
MID_0218,9,growing,5.1778,8.6834,2,Healthy
MID_0218,10,growing,4.3884,5.8357,2,Healthy
MID_0218,11,growing,-3.9274,2.3157,4,Healthy
MID_0218,12,growing,4.757,8.4581,2,Healthy
MID_0218,13,growing,4.6442,8.5228,2,Healthy
MID_0218,14,growing,2.2018,9.8028,2,Healthy
MID_0218,15,growing,5.1066,8.1869,2,Healthy
MID_0218,16,growing,4.9713,8.2198,2,Healthy
MID_0218,17,growing,5.0373,8.1221,2,Healthy
MID_0218,18,growing,4.3225,5.7869,2,Healthy
MID_0218,19,growing,-3.8443,2.3879,4,Healthy
MID_0218,20,growing,4.752,8.4866,2,Healthy
MID_0218,21,growing,4.8077,8.4784,2,Healthy
MID_0218,22,growing,3.6881,4.6529,2,Healthy
MID_0218,23,growing,-4.0022,1.943,4,Healthy
MID_0218,24,growing,4.8177,8.5191,2,Healthy
MID_0219,1,growing,0.6759,8.5655,2,Healthy
MID_0219,2,growing,-6.7918,10.5766,0,Healthy
MID_0219,3,growing,-6.7249,10.2502,0,Healthy
MID_0219,4,growing,1.6027,6.5505,2,Healthy
MID_0219,5,growing,-7.7844,11.9651,0,Healthy
MID_0219,6,growing,-7.8673,11.9589,0,Healthy
MID_0219,7,growing,-7.8535,11.9005,0,Healthy
MID_0219,8,growing,-7.8603,11.9143,0,Healthy
MID_0219,9,growing,-7.8784,11.9042,0,Healthy
MID_0219,10,growing,1.8247,3.3164,2,Healthy
MID_0219,11,growing,3.2299,0.898,1,Risky
MID_0219,12,growing,-0.4024,0.133,4,Healthy
MID_0219,13,growing,-9.0708,10.4087,0,Healthy
MID_0219,14,growing,-5.8822,9.9572,0,Healthy
MID_0219,15,growing,-9.5322,11.3704,0,Healthy
MID_0219,16,growing,-8.6888,10.8862,0,Healthy
MID_0219,17,growing,-0.431,0.1037,4,Healthy
MID_0219,18,growing,1.4199,3.2505,2,Healthy
MID_0219,19,growing,-4.7273,0.6817,4,Healthy
MID_0219,20,growing,-8.8044,10.6362,0,Healthy
MID_0219,21,growing,-8.937,10.6176,0,Healthy
MID_0219,22,growing,2.7253,3.7681,2,Healthy
MID_0219,23,growing,4.07,2.0175,1,Risky
MID_0219,24,growing,-8.2232,10.7192,0,Healthy
MID_0220,1,growing,1.8112,10.3043,2,Healthy
MID_0220,2,growing,2.8077,9.7919,2,Healthy
MID_0220,3,growing,0.9603,10.74,2,Healthy
MID_0220,4,growing,4.626,10.0594,2,Healthy
MID_0220,5,growing,5.1138,8.2654,2,Healthy
MID_0220,6,growing,4.9825,8.4945,2,Healthy
MID_0220,7,growing,4.9843,8.4649,2,Healthy
MID_0220,8,growing,5.1281,8.8599,2,Healthy
MID_0220,9,growing,5.0911,8.2532,2,Healthy
MID_0220,10,growing,4.4841,5.6113,2,Healthy
MID_0220,11,growing,-4.0316,2.3274,4,Healthy
MID_0220,12,growing,5.0237,8.6157,2,Healthy
MID_0220,13,growing,4.8672,8.1387,2,Healthy
MID_0220,14,growing,2.2706,9.6434,2,Healthy
MID_0220,15,growing,5.4205,-1.3259,1,Risky
MID_0220,16,growing,4.5535,8.6421,2,Healthy
MID_0220,17,growing,4.9586,8.0323,2,Healthy
MID_0220,18,growing,4.202,6.0289,2,Healthy
MID_0220,19,growing,-4.0009,2.2449,4,Healthy
MID_0220,20,growing,4.6218,8.167,2,Healthy
MID_0220,21,growing,4.5322,8.5509,2,Healthy
MID_0220,22,growing,3.6269,4.6282,2,Healthy
MID_0220,23,growing,-4.23,1.6924,4,Healthy
MID_0220,24,growing,4.4171,8.081,2,Healthy
MID_0221,1,growing,0.702,10.9104,2,Healthy
MID_0221,2,growing,0.8672,10.7657,2,Healthy
MID_0221,3,growing,0.8971,10.7562,2,Healthy
MID_0221,4,growing,2.8387,9.3541,2,Healthy
MID_0221,5,growing,4.3109,8.1856,2,Healthy
MID_0221,6,growing,4.2732,8.1947,2,Healthy
MID_0221,7,growing,4.2801,8.2629,2,Healthy
MID_0221,8,growing,5.4116,-1.3786,1,Risky
MID_0221,9,growing,5.4582,-1.3911,1,Risky
MID_0221,10,growing,4.2454,5.6683,2,Healthy
MID_0221,11,growing,-4.2365,2.355,4,Healthy
MID_0221,12,growing,5.4358,-1.3618,1,Risky
MID_0221,13,growing,5.4369,-1.3698,1,Risky
MID_0221,14,growing,-5.678,10.6317,0,Healthy
MID_0221,15,growing,4.0702,8.2873,2,Healthy
MID_0221,16,growing,5.4239,-1.3549,1,Risky
MID_0221,17,growing,3.9137,8.2415,2,Healthy
MID_0221,18,growing,4.1617,5.7247,2,Healthy
MID_0221,19,growing,-3.676,1.3928,4,Healthy
MID_0221,20,growing,5.4107,-1.3432,1,Risky
MID_0221,21,growing,5.4081,-1.3407,1,Risky
MID_0221,22,growing,3.5453,4.6547,2,Healthy
MID_0221,23,growing,-4.3973,1.6554,4,Healthy
MID_0221,24,growing,5.4055,-1.3405,1,Risky
MID_0222,1,growing,-5.7078,11.2927,0,Healthy
MID_0222,2,growing,1.3105,7.8105,2,Healthy
MID_0222,3,growing,1.3687,7.7584,2,Healthy
MID_0222,4,growing,1.7987,7.4167,2,Healthy
MID_0222,5,growing,0.6585,7.5342,2,Healthy
MID_0222,6,growing,0.6563,7.5331,2,Healthy
MID_0222,7,growing,1.0438,7.0276,2,Healthy
MID_0222,8,growing,0.6013,7.476,2,Healthy
MID_0222,9,growing,1.1649,6.8639,2,Healthy
MID_0222,10,growing,2.5213,5.2775,2,Healthy
MID_0222,11,growing,-4.9712,1.9448,4,Healthy
MID_0222,12,growing,0.868,7.3336,2,Healthy
MID_0222,13,growing,-7.7674,11.458,0,Healthy
MID_0222,14,growing,-5.89,10.235,0,Healthy
MID_0222,15,growing,-7.7058,11.8747,0,Healthy
MID_0222,16,growing,0.9987,6.9782,2,Healthy
MID_0222,17,growing,-7.8285,11.6839,0,Healthy
MID_0222,18,growing,3.2404,5.4919,2,Healthy
MID_0222,19,growing,-4.7247,0.6864,4,Healthy
MID_0222,20,growing,-7.8716,11.4158,0,Healthy
MID_0222,21,growing,-8.9921,10.8774,0,Healthy
MID_0222,22,growing,2.7187,3.8269,2,Healthy
MID_0222,23,growing,-5.1275,1.6407,4,Healthy
MID_0222,24,growing,-8.2609,10.7177,0,Healthy
MID_0223,1,growing,2.1251,-6.1458,1,Risky
MID_0223,2,growing,2.1115,-6.1194,1,Risky
MID_0223,3,growing,-0.6904,-0.0565,4,Healthy
MID_0223,4,growing,-7.4431,10.2399,0,Healthy
MID_0223,5,growing,-0.3965,0.1421,4,Healthy
MID_0223,6,growing,-8.8282,11.826,0,Healthy
MID_0223,7,growing,1.312,6.2064,2,Healthy
MID_0223,8,growing,-8.8054,11.8167,0,Healthy
MID_0223,9,growing,-8.7947,11.7813,0,Healthy
MID_0223,10,growing,1.855,3.2899,2,Healthy
MID_0223,11,growing,-5.5677,1.9124,4,Healthy
MID_0223,12,growing,-9.2742,10.2377,0,Healthy
MID_0223,13,growing,-9.2771,10.2326,0,Healthy
MID_0223,14,growing,-5.8928,9.9799,0,Healthy
MID_0223,15,growing,-9.0477,11.0676,0,Healthy
MID_0223,16,growing,-9.0438,11.0777,0,Healthy
MID_0223,17,growing,-9.1063,11.0825,0,Healthy
MID_0223,18,growing,1.4261,3.25,2,Healthy
MID_0223,19,growing,3.2123,0.7123,1,Risky
MID_0223,20,growing,-0.4209,0.1139,4,Healthy
MID_0223,21,growing,-0.3904,-0.1091,4,Healthy
MID_0223,22,growing,2.758,3.8099,2,Healthy
MID_0223,23,growing,-5.0947,1.6867,4,Healthy
MID_0223,24,growing,-8.2421,10.71,0,Healthy
MID_0224,1,growing,-0.7963,-1.2935,4,Healthy
MID_0224,2,growing,-0.9951,-1.3438,4,Healthy
MID_0224,3,growing,1.4102,8.9736,2,Healthy
MID_0224,4,growing,-6.2844,10.7687,0,Healthy
MID_0224,5,growing,0.9566,8.0471,2,Healthy
MID_0224,6,growing,1.01,8.0744,2,Healthy
MID_0224,7,growing,0.9822,8.0683,2,Healthy
MID_0224,8,growing,0.9867,7.9948,2,Healthy
MID_0224,9,growing,0.9325,7.9528,2,Healthy
MID_0224,10,growing,3.7476,5.431,2,Healthy
MID_0224,11,growing,-4.8645,2.0136,4,Healthy
MID_0224,12,growing,1.0785,7.807,2,Healthy
MID_0224,13,growing,1.2349,7.0909,2,Healthy
MID_0224,14,growing,1.8982,8.473,2,Healthy
MID_0224,15,growing,0.9328,7.6837,2,Healthy
MID_0224,16,growing,0.9331,7.5777,2,Healthy
MID_0224,17,growing,-7.4432,11.8025,0,Healthy
MID_0224,18,growing,2.7914,5.5954,2,Healthy
MID_0224,19,growing,3.25,0.8135,1,Risky
MID_0224,20,growing,0.9971,7.4142,2,Healthy
MID_0224,21,growing,-7.6695,11.3394,0,Healthy
MID_0224,22,growing,2.9019,4.6401,2,Healthy
MID_0224,23,growing,4.0675,2.0283,1,Risky
MID_0224,24,growing,1.1422,6.8528,2,Healthy
MID_0225,1,growing,2.0136,-6.1242,1,Risky
MID_0225,2,growing,2.1149,-6.1356,1,Risky
MID_0225,3,growing,-6.4733,9.8391,0,Healthy
MID_0225,4,growing,-0.396,0.1914,4,Healthy
MID_0225,5,growing,-8.8254,11.8267,0,Healthy
MID_0225,6,growing,-8.7921,11.8126,0,Healthy
MID_0225,7,growing,-8.7835,11.8168,0,Healthy
MID_0225,8,growing,-8.7807,11.8183,0,Healthy
MID_0225,9,growing,-8.7727,11.8029,0,Healthy
MID_0225,10,growing,1.8567,3.2931,2,Healthy
MID_0225,11,growing,3.111,0.9653,1,Risky
MID_0225,12,growing,-9.2928,10.223,0,Healthy
MID_0225,13,growing,-9.2819,10.2491,0,Healthy
MID_0225,14,growing,-5.9508,9.9739,0,Healthy
MID_0225,15,growing,-9.2602,11.3139,0,Healthy
MID_0225,16,growing,-8.6221,10.9739,0,Healthy
MID_0225,17,growing,-8.9138,11.083,0,Healthy
MID_0225,18,growing,1.4213,3.26,2,Healthy
MID_0225,19,growing,-5.4639,1.9294,4,Healthy
MID_0225,20,growing,-8.5577,10.8011,0,Healthy
MID_0225,21,growing,-8.6992,10.8545,0,Healthy
MID_0225,22,growing,2.7691,4.8648,2,Healthy
MID_0225,23,growing,-5.0724,1.6918,4,Healthy
MID_0225,24,growing,-8.2991,10.7077,0,Healthy
MID_0226,1,growing,2.7363,10.3482,2,Healthy
MID_0226,2,growing,3.1366,10.2423,2,Healthy
MID_0226,3,growing,2.4042,10.0479,2,Healthy
MID_0226,4,growing,2.8697,10.1099,2,Healthy
MID_0226,5,growing,5.2355,8.8037,2,Healthy
MID_0226,6,growing,5.145,9.026,2,Healthy
MID_0226,7,growing,5.5937,8.6136,2,Healthy
MID_0226,8,growing,5.214,9.0717,2,Healthy
MID_0226,9,growing,5.6472,8.6581,2,Healthy
MID_0226,10,growing,4.4646,5.8154,2,Healthy
MID_0226,11,growing,-3.7238,2.2891,4,Healthy
MID_0226,12,growing,4.9796,8.8223,2,Healthy
MID_0226,13,growing,5.2545,8.7325,2,Healthy
MID_0226,14,growing,2.2636,9.8139,2,Healthy
MID_0226,15,growing,5.7013,8.6954,2,Healthy
MID_0226,16,growing,5.5605,8.9166,2,Healthy
MID_0226,17,growing,5.6156,8.8479,2,Healthy
MID_0226,18,growing,4.4023,6.0091,2,Healthy
MID_0226,19,growing,-3.7323,2.2778,4,Healthy
MID_0226,20,growing,5.2138,8.7024,2,Healthy
MID_0226,21,growing,5.2135,8.7298,2,Healthy
MID_0226,22,growing,3.7282,4.6634,2,Healthy
MID_0226,23,growing,-3.9686,1.848,4,Healthy
MID_0226,24,growing,4.9216,8.547,2,Healthy
MID_0227,1,growing,-1.2468,-2.9953,4,Healthy
MID_0227,2,growing,-1.2379,-3.0007,4,Healthy
MID_0227,3,growing,0.3745,9.688,2,Healthy
MID_0227,4,growing,1.8465,8.6462,2,Healthy
MID_0227,5,growing,0.7643,7.6876,2,Healthy
MID_0227,6,growing,0.7633,7.6892,2,Healthy
MID_0227,7,growing,-6.9291,11.7955,0,Healthy
MID_0227,8,growing,0.7615,7.6971,2,Healthy
MID_0227,9,growing,0.7614,7.6767,2,Healthy
MID_0227,10,growing,3.9861,5.4468,2,Healthy
MID_0227,11,growing,-4.9991,2.0821,4,Healthy
MID_0227,12,growing,-7.1519,11.6992,0,Healthy
MID_0227,13,growing,-7.0384,11.7713,0,Healthy
MID_0227,14,growing,-5.9546,10.4755,0,Healthy
MID_0227,15,growing,-6.9032,11.8313,0,Healthy
MID_0227,16,growing,0.8299,7.5109,2,Healthy
MID_0227,17,growing,-6.9456,11.8299,0,Healthy
MID_0227,18,growing,3.6094,5.5586,2,Healthy
MID_0227,19,growing,3.3388,0.7288,1,Risky
MID_0227,20,growing,1.3744,7.0603,2,Healthy
MID_0227,21,growing,1.3431,7.0504,2,Healthy
