merchant_id,week,umap_x,umap_y,cluster_label
MID_0245,10,6.8306,9.4479,Healthy
MID_0245,11,14.7727,6.4977,Healthy
MID_0245,12,7.2228,3.9996,Healthy
MID_0245,13,7.1649,3.9159,Healthy
MID_0245,14,6.3955,5.6209,Healthy
MID_0245,15,7.1372,4.4318,Healthy
MID_0245,16,7.1546,3.9814,Healthy
MID_0245,17,7.1278,3.9583,Healthy
MID_0245,18,6.7746,9.3703,Healthy
MID_0245,19,14.7407,6.5301,Healthy
MID_0245,20,7.2583,3.8775,Healthy
MID_0245,21,7.325,3.9833,Healthy
MID_0245,22,6.5798,10.4152,Healthy
MID_0245,23,14.292,6.6228,Healthy
MID_0245,24,7.5492,4.0737,Healthy
MID_0246,1,10.6224,3.4891,Healthy
MID_0246,2,12.7519,4.1299,Risky
MID_0246,3,12.7838,4.134,Risky
MID_0246,4,9.2404,7.0976,Healthy
MID_0246,5,9.5035,5.9369,Healthy
MID_0246,6,9.8076,5.9749,Healthy
MID_0246,7,9.6061,6.2426,Healthy
MID_0246,8,9.6766,5.9997,Healthy
MID_0246,9,9.7133,5.924,Healthy
MID_0246,10,7.8836,9.6562,Healthy
MID_0246,11,15.3467,6.9768,Healthy
MID_0246,12,9.7247,6.637,Healthy
MID_0246,13,9.6453,6.1255,Healthy
MID_0246,14,12.0208,3.181,Risky
MID_0246,15,9.5597,6.2571,Healthy
MID_0246,16,9.7318,6.627,Healthy
MID_0246,17,17.633,10.2694,Healthy
MID_0246,18,8.313,9.5032,Healthy
MID_0246,19,15.3717,7.0984,Healthy
MID_0246,20,9.738,6.6141,Healthy
MID_0246,21,9.8733,7.1843,Healthy
MID_0246,22,7.6424,10.612,Healthy
MID_0246,23,12.5254,0.2994,Risky
MID_0246,24,14.4248,5.4545,Healthy
MID_0247,1,15.0304,-1.0235,Risky
MID_0247,2,15.0241,-1.0319,Risky
MID_0247,3,6.6613,5.8843,Healthy
MID_0247,4,6.3098,5.869,Healthy
MID_0247,5,6.7776,4.3791,Healthy
MID_0247,6,6.8477,4.1572,Healthy
MID_0247,7,6.814,4.3984,Healthy
MID_0247,8,6.8036,4.3783,Healthy
MID_0247,9,6.817,4.319,Healthy
MID_0247,10,6.269,9.3967,Healthy
MID_0247,11,14.761,6.4572,Healthy
MID_0247,12,7.1996,4.0207,Healthy
MID_0247,13,5.7935,6.8868,Healthy
MID_0247,14,6.5952,5.9841,Healthy
MID_0247,15,6.8295,4.1629,Healthy
MID_0247,16,6.7676,4.3677,Healthy
MID_0247,17,6.7763,4.431,Healthy
MID_0247,18,6.914,9.2448,Healthy
MID_0247,19,14.8029,6.4347,Healthy
MID_0247,20,13.4805,12.4456,Healthy
MID_0247,21,13.1647,12.6352,Healthy
MID_0247,22,6.4077,10.2636,Healthy
MID_0247,23,14.1282,6.7912,Healthy
MID_0247,24,13.4114,12.456,Healthy
MID_0248,1,12.7048,-5.8438,Risky
MID_0248,2,12.6729,-5.8573,Risky
MID_0248,3,12.5129,3.3034,Risky
MID_0248,4,11.7278,4.0197,Healthy
MID_0248,5,16.0137,2.7656,Risky
MID_0248,6,9.8243,6.9696,Healthy
MID_0248,7,17.5034,11.575,Healthy
MID_0248,8,9.824,6.9882,Healthy
MID_0248,9,9.8026,6.9587,Healthy
MID_0248,10,8.4571,9.4984,Healthy
MID_0248,11,12.0825,-0.8564,Risky
MID_0248,12,9.7577,6.9891,Healthy
MID_0248,13,16.0154,2.8813,Risky
MID_0248,14,9.4608,6.8004,Healthy
MID_0248,15,17.5766,11.0601,Healthy
MID_0248,16,17.5923,11.0505,Healthy
MID_0248,17,17.5863,11.0616,Healthy
MID_0248,18,8.9534,10.8246,Healthy
MID_0248,19,11.9814,-0.8491,Risky
MID_0248,20,17.122,10.4816,Healthy
MID_0248,21,17.1228,10.4693,Healthy
MID_0248,22,7.6569,10.3932,Healthy
MID_0248,23,16.1695,5.1408,Healthy
MID_0248,24,9.8707,7.1845,Healthy
MID_0249,1,5.2088,5.295,Healthy
MID_0249,2,5.2878,5.3401,Healthy
MID_0249,3,6.5013,5.3269,Healthy
MID_0249,4,6.5097,5.9086,Healthy
MID_0249,5,6.8761,4.4223,Healthy
MID_0249,6,7.0449,3.9922,Healthy
MID_0249,7,6.7899,4.5052,Healthy
MID_0249,8,6.8771,4.4199,Healthy
MID_0249,9,6.8849,4.3774,Healthy
MID_0249,10,6.8162,9.4103,Healthy
MID_0249,11,14.6887,6.5495,Healthy
MID_0249,12,7.3183,3.9186,Healthy
MID_0249,13,7.3309,3.8893,Healthy
MID_0249,14,6.7736,5.9222,Healthy
MID_0249,15,7.0411,4.0365,Healthy
MID_0249,16,6.9089,4.5442,Healthy
MID_0249,17,6.8445,4.336,Healthy
MID_0249,18,6.9345,9.2546,Healthy
MID_0249,19,14.8299,6.3979,Healthy
MID_0249,20,7.3287,3.8683,Healthy
MID_0249,21,7.3073,4.4937,Healthy
MID_0249,22,6.6227,10.4411,Healthy
MID_0249,23,14.3133,6.5592,Healthy
MID_0249,24,7.5785,4.0656,Healthy
MID_0250,1,4.0018,5.5189,Healthy
MID_0250,2,3.991,5.528,Healthy
MID_0250,3,4.6227,6.866,Healthy
MID_0250,4,3.3783,7.6723,Healthy
MID_0250,5,2.8147,7.9217,Risky
MID_0250,6,2.7213,8.0255,Risky
MID_0250,7,2.7317,7.9241,Risky
MID_0250,8,2.7401,7.9456,Risky
MID_0250,9,2.7104,7.9653,Risky
MID_0250,10,5.0752,9.3893,Healthy
MID_0250,11,4.3206,2.3801,Healthy
MID_0250,12,2.7146,7.9534,Risky
MID_0250,13,2.7281,7.9333,Risky
MID_0250,14,3.5596,7.5512,Healthy
MID_0250,15,2.7605,7.9594,Risky
MID_0250,16,2.7054,7.9665,Risky
MID_0250,17,2.7214,7.9379,Risky
MID_0250,18,5.0729,9.4424,Healthy
MID_0250,19,4.3128,2.3817,Healthy
MID_0250,20,2.7224,7.9329,Risky
MID_0250,21,2.7415,7.9136,Risky
MID_0250,22,5.304,9.7025,Healthy
MID_0250,23,4.3293,2.3924,Healthy
MID_0250,24,2.7037,7.9272,Risky
MID_0251,1,8.9839,5.5991,Healthy
MID_0251,2,8.9762,5.6942,Healthy
MID_0251,3,8.9943,6.3569,Healthy
MID_0251,4,9.3412,7.0075,Healthy
MID_0251,5,15.5833,8.317,Healthy
MID_0251,6,9.3138,6.9317,Healthy
MID_0251,7,15.5591,8.3576,Healthy
MID_0251,8,9.3227,7.0657,Healthy
MID_0251,9,15.6601,8.0153,Healthy
MID_0251,10,7.9948,9.4776,Healthy
MID_0251,11,11.9573,-0.8216,Risky
MID_0251,12,13.4283,14.0255,Healthy
MID_0251,13,8.9504,6.6326,Healthy
MID_0251,14,8.656,7.0807,Healthy
MID_0251,15,15.616,8.2135,Healthy
MID_0251,16,13.401,14.0343,Healthy
MID_0251,17,8.8326,6.8001,Healthy
MID_0251,18,8.9092,7.8138,Healthy
MID_0251,19,15.58,7.1292,Healthy
MID_0251,20,9.0633,6.6096,Healthy
MID_0251,21,15.6335,8.0875,Healthy
MID_0251,22,7.6862,10.7246,Healthy
MID_0251,23,12.4083,0.2152,Risky
MID_0251,24,13.2222,14.0524,Healthy
MID_0252,1,4.3333,5.7071,Healthy
MID_0252,2,4.3586,4.9577,Healthy
MID_0252,3,4.6866,6.8347,Healthy
MID_0252,4,4.6905,3.7898,Healthy
MID_0252,5,13.1164,11.6861,Healthy
MID_0252,6,4.791,7.5074,Healthy
MID_0252,7,4.9796,7.4667,Healthy
MID_0252,8,4.7888,3.7776,Healthy
MID_0252,9,4.7909,7.1408,Healthy
MID_0252,10,5.4428,9.3765,Healthy
MID_0252,11,4.58,2.8584,Healthy
MID_0252,12,5.206,7.8208,Healthy
MID_0252,13,5.1914,7.8353,Healthy
MID_0252,14,4.1441,7.5213,Healthy
MID_0252,15,4.8281,3.8234,Healthy
MID_0252,16,13.0832,11.7655,Healthy
MID_0252,17,12.9064,11.682,Healthy
MID_0252,18,4.9056,7.8114,Healthy
MID_0252,19,4.5072,3.1098,Healthy
MID_0252,20,4.9699,7.5238,Healthy
MID_0252,21,4.1268,3.6056,Healthy
MID_0252,22,5.3699,9.5194,Healthy
MID_0252,23,4.3837,2.8011,Healthy
MID_0252,24,4.7879,7.7129,Healthy
MID_0253,1,15.2581,-3.6316,Risky
MID_0253,2,15.7708,0.0002,Risky
MID_0253,3,13.0806,2.2037,Risky
MID_0253,4,7.8774,7.1329,Healthy
MID_0253,5,7.5365,7.5433,Healthy
MID_0253,6,14.0485,8.5751,Healthy
MID_0253,7,8.056,5.2972,Healthy
MID_0253,8,7.807,5.031,Healthy
MID_0253,9,14.6591,8.6785,Healthy
MID_0253,10,7.2736,9.3178,Healthy
MID_0253,11,14.4442,7.4672,Healthy
MID_0253,12,7.7414,6.5222,Healthy
MID_0253,13,14.7767,8.8965,Healthy
MID_0253,14,13.6694,13.1425,Healthy
MID_0253,15,12.9655,13.2891,Healthy
MID_0253,16,12.9085,13.4199,Healthy
MID_0253,17,7.7317,6.2358,Healthy
MID_0253,18,7.6663,8.0695,Healthy
MID_0253,19,14.6833,8.4275,Healthy
MID_0253,20,13.5455,13.1845,Healthy
MID_0253,21,7.7108,6.5184,Healthy
MID_0253,22,6.922,10.1884,Healthy
MID_0253,23,13.9342,7.3274,Healthy
MID_0253,24,7.3706,8.2337,Healthy
MID_0254,1,13.1428,-5.5003,Risky
MID_0254,2,13.1099,-5.512,Risky
MID_0254,3,12.7571,2.2538,Risky
MID_0254,4,11.0072,-0.3603,Risky
MID_0254,5,0.8194,3.4734,Risky
MID_0254,6,11.6957,4.6124,Healthy
MID_0254,7,11.2236,0.0603,Risky
MID_0254,8,0.9488,3.5648,Risky
MID_0254,9,11.8828,5.1111,Healthy
MID_0254,10,11.3624,5.0833,Healthy
MID_0254,11,15.5999,7.0841,Healthy
MID_0254,12,9.5272,7.4285,Healthy
MID_0254,13,15.58,8.0716,Healthy
MID_0254,14,0.747,3.6524,Risky
MID_0254,15,11.0674,4.9459,Healthy
MID_0254,16,11.7577,4.5194,Healthy
MID_0254,17,10.9884,4.9038,Healthy
MID_0254,18,8.3746,8.2075,Healthy
MID_0254,19,15.1438,8.065,Healthy
MID_0254,20,13.6476,14.1048,Healthy
MID_0254,21,12.7759,13.7184,Healthy
MID_0254,22,7.5493,10.5262,Healthy
MID_0254,23,14.9803,7.213,Healthy
MID_0254,24,8.9573,7.47,Healthy
MID_0255,1,7.5187,5.5428,Healthy
MID_0255,2,7.507,5.617,Healthy
MID_0255,3,14.0132,8.1876,Healthy
MID_0255,4,7.3252,7.3065,Healthy
MID_0255,5,7.1906,7.6188,Healthy
MID_0255,6,14.4553,9.0931,Healthy
MID_0255,7,7.4007,8.0102,Healthy
MID_0255,8,13.8793,8.5351,Healthy
MID_0255,9,6.9282,6.8416,Healthy
MID_0255,10,7.3382,7.5269,Healthy
MID_0255,11,14.3802,7.6969,Healthy
MID_0255,12,7.2905,7.122,Healthy
MID_0255,13,7.3793,6.167,Healthy
MID_0255,14,14.3697,8.5692,Healthy
MID_0255,15,7.847,5.0054,Healthy
MID_0255,16,7.3282,6.3835,Healthy
MID_0255,17,14.2115,8.8265,Healthy
MID_0255,18,7.1841,7.8949,Healthy
MID_0255,19,14.4805,8.9321,Healthy
MID_0255,20,13.5625,13.1529,Healthy
MID_0255,21,10.3378,-10.2615,Risky
MID_0255,22,-1.7567,14.7417,Risky
MID_0255,23,-2.2815,12.1563,Risky
MID_0255,24,-5.5028,4.5062,Risky
MID_0256,1,9.4259,5.0433,Healthy
MID_0256,2,15.6969,2.2083,Risky
MID_0256,3,10.9644,-0.3313,Risky
MID_0256,4,1.0685,3.4998,Risky
MID_0256,5,8.6787,7.4225,Healthy
MID_0256,6,15.6895,8.2127,Healthy
MID_0256,7,9.1561,7.2799,Healthy
MID_0256,8,11.1365,-0.7421,Risky
MID_0256,9,12.2808,3.7546,Risky
MID_0256,10,9.1671,7.5376,Healthy
MID_0256,11,15.8468,7.9965,Healthy
MID_0256,12,12.9507,13.6105,Healthy
MID_0256,13,8.6208,7.59,Healthy
MID_0256,14,11.1307,0.2563,Risky
MID_0256,15,12.0833,4.3838,Healthy
MID_0256,16,8.6942,7.3117,Healthy
MID_0256,17,14.485,7.9529,Healthy
MID_0256,18,7.887,9.6957,Healthy
MID_0256,19,15.2648,7.9594,Healthy
MID_0256,20,0.4884,3.7001,Risky
MID_0256,21,12.8661,13.8087,Healthy
MID_0256,22,7.4262,10.4105,Healthy
MID_0256,23,15.1001,7.2978,Healthy
MID_0256,24,0.5278,3.6661,Risky
MID_0257,1,15.2575,-3.6346,Risky
MID_0257,2,15.2575,-3.6192,Risky
MID_0257,3,13.0541,2.1864,Risky
MID_0257,4,8.0501,5.8504,Healthy
MID_0257,5,7.8668,5.9266,Healthy
MID_0257,6,8.1227,5.4606,Healthy
MID_0257,7,14.8108,8.8912,Healthy
MID_0257,8,13.7022,13.4188,Healthy
MID_0257,9,8.0799,5.8782,Healthy
MID_0257,10,7.4515,9.6305,Healthy
MID_0257,11,14.6028,7.3782,Healthy
MID_0257,12,8.0736,6.7255,Healthy
MID_0257,13,8.3709,6.5723,Healthy
MID_0257,14,8.0749,6.3391,Healthy
MID_0257,15,14.7128,8.4045,Healthy
MID_0257,16,7.8605,7.689,Healthy
MID_0257,17,8.0035,7.1753,Healthy
MID_0257,18,7.8873,7.1519,Healthy
MID_0257,19,14.7302,7.57,Healthy
MID_0257,20,8.3408,6.57,Healthy
MID_0257,21,15.051,8.5833,Healthy
MID_0257,22,8.0748,8.852,Healthy
MID_0257,23,15.1956,7.6534,Healthy
MID_0257,24,13.6832,13.5982,Healthy
MID_0258,1,3.9849,5.6329,Healthy
MID_0258,2,4.0309,5.5361,Healthy
MID_0258,3,4.6315,6.8491,Healthy
MID_0258,4,4.1757,8.2456,Healthy
MID_0258,5,4.0372,3.6368,Healthy
MID_0258,6,12.546,11.3884,Healthy
MID_0258,7,4.7174,8.4694,Healthy
MID_0258,8,4.1239,8.0884,Healthy
MID_0258,9,3.9825,3.4831,Healthy
MID_0258,10,5.0461,9.35,Healthy
MID_0258,11,4.0753,2.9463,Healthy
MID_0258,12,12.5513,11.404,Healthy
MID_0258,13,12.7107,11.481,Healthy
MID_0258,14,4.1698,8.4992,Healthy
MID_0258,15,3.9939,7.8172,Healthy
MID_0258,16,4.5333,3.6363,Healthy
MID_0258,17,12.8589,11.4994,Healthy
MID_0258,18,4.8809,9.1324,Healthy
MID_0258,19,4.1417,3.35,Healthy
MID_0258,20,12.5931,11.3675,Healthy
MID_0258,21,12.6979,11.4276,Healthy
MID_0258,22,4.73,8.991,Healthy
MID_0258,23,4.0548,2.9385,Healthy
MID_0258,24,4.2903,8.5912,Healthy
MID_0259,1,12.9393,-5.6325,Risky
MID_0259,2,12.9907,-5.5841,Risky
MID_0259,3,12.5182,2.0388,Risky
MID_0259,4,15.8666,2.835,Risky
MID_0259,5,10.9095,-0.406,Risky
MID_0259,6,1.0344,3.5253,Risky
MID_0259,7,8.6289,9.2175,Healthy
MID_0259,8,11.3371,-0.2526,Risky
MID_0259,9,0.3332,3.5284,Risky
MID_0259,10,8.2342,11.1843,Healthy
MID_0259,11,11.6457,0.3839,Risky
MID_0259,12,0.5075,3.5801,Risky
MID_0259,13,14.3222,15.2774,Healthy
MID_0259,14,12.0171,3.1358,Risky
MID_0259,15,10.8565,-0.982,Risky
MID_0259,16,0.615,3.3882,Risky
MID_0259,17,11.6558,4.5697,Healthy
MID_0259,18,12.0151,4.9505,Healthy
MID_0259,19,11.8996,-0.0535,Risky
MID_0259,20,0.4303,3.5514,Risky
MID_0259,21,12.0807,3.962,Risky
MID_0259,22,8.4629,10.9836,Healthy
MID_0259,23,11.8084,0.2025,Risky
MID_0259,24,0.9541,3.5301,Risky
MID_0260,1,10.9081,3.4258,Healthy
MID_0260,2,10.87,-0.0393,Risky
MID_0260,3,13.546,14.0053,Healthy
MID_0260,4,12.8847,13.8594,Healthy
MID_0260,5,12.8485,13.7431,Healthy
MID_0260,6,12.4235,3.6919,Risky
MID_0260,7,11.2446,4.7931,Healthy
MID_0260,8,15.5346,8.0178,Healthy
MID_0260,9,8.9595,7.5785,Healthy
MID_0260,10,8.428,9.1117,Healthy
MID_0260,11,15.5285,7.6426,Healthy
MID_0260,12,0.3232,3.5785,Risky
MID_0260,13,8.6913,9.1433,Healthy
MID_0260,14,11.1216,-0.3046,Risky
MID_0260,15,1.0989,3.4982,Risky
MID_0260,16,12.9281,13.8697,Healthy
MID_0260,17,12.0432,3.4786,Risky
MID_0260,18,7.8293,9.9022,Healthy
MID_0260,19,15.5208,7.384,Healthy
MID_0260,20,13.2329,13.8997,Healthy
MID_0260,21,11.8642,4.2849,Healthy
MID_0260,22,8.178,11.1481,Healthy
MID_0260,23,12.2438,0.0856,Risky
MID_0260,24,0.5901,3.6243,Risky
MID_0261,1,15.0724,2.2652,Risky
MID_0261,2,10.8307,0.0302,Risky
MID_0261,3,0.5531,3.3754,Risky
MID_0261,4,9.5151,7.2875,Healthy
MID_0261,5,11.1081,0.2452,Risky
MID_0261,6,12.3682,3.7118,Risky
MID_0261,7,18.1351,10.4477,Healthy
MID_0261,8,15.6223,7.9978,Healthy
MID_0261,9,9.2853,7.2288,Healthy
MID_0261,10,8.2515,9.1244,Healthy
MID_0261,11,15.6865,7.4277,Healthy
MID_0261,12,12.1224,13.5903,Healthy
MID_0261,13,12.105,4.0903,Risky
MID_0261,14,9.3279,6.9852,Healthy
MID_0261,15,11.9424,4.3004,Healthy
MID_0261,16,10.8597,-0.3785,Risky
MID_0261,17,0.5954,3.6953,Risky
MID_0261,18,7.9794,9.634,Healthy
MID_0261,19,15.7034,7.6096,Healthy
MID_0261,20,12.419,3.7384,Risky
MID_0261,21,9.4853,7.4409,Healthy
MID_0261,22,8.5738,10.6502,Healthy
MID_0261,23,12.2927,0.0743,Risky
MID_0261,24,12.0856,4.2736,Healthy
MID_0262,1,4.0763,5.424,Healthy
MID_0262,2,4.1066,5.4164,Healthy
MID_0262,3,4.6695,6.7105,Healthy
MID_0262,4,4.1365,8.1217,Healthy
MID_0262,5,4.2349,8.2578,Healthy
MID_0262,6,4.3527,8.4446,Healthy
MID_0262,7,4.0733,8.2132,Healthy
MID_0262,8,4.4207,3.638,Healthy
MID_0262,9,4.2368,8.2568,Healthy
MID_0262,10,4.7747,9.0667,Healthy
MID_0262,11,3.9281,3.0942,Healthy
MID_0262,12,12.5599,11.3415,Healthy
MID_0262,13,12.8046,11.5099,Healthy
MID_0262,14,4.0514,7.5789,Healthy
MID_0262,15,4.1265,7.8773,Healthy
MID_0262,16,4.3567,3.7805,Healthy
MID_0262,17,12.6582,11.478,Healthy
MID_0262,18,4.256,8.0266,Healthy
MID_0262,19,4.5324,3.6123,Healthy
MID_0262,20,12.6221,11.5299,Healthy
MID_0262,21,12.6622,11.4454,Healthy
MID_0262,22,5.0361,9.3869,Healthy
MID_0262,23,4.1274,2.8779,Healthy
MID_0262,24,4.5329,7.9174,Healthy
MID_0263,1,9.1153,5.0316,Healthy
MID_0263,2,15.7038,8.2816,Healthy
MID_0263,3,11.1374,4.9153,Healthy
MID_0263,4,8.6747,6.8365,Healthy
MID_0263,5,11.2759,-0.6695,Risky
MID_0263,6,8.2893,7.3381,Healthy
MID_0263,7,11.2046,-0.7248,Risky
MID_0263,8,12.6648,4.0402,Risky
MID_0263,9,8.7544,6.3015,Healthy
MID_0263,10,17.8945,9.4511,Healthy
MID_0263,11,15.2682,7.8009,Healthy
MID_0263,12,8.6728,7.2859,Healthy
MID_0263,13,11.2514,-0.726,Risky
MID_0263,14,0.733,3.6818,Risky
MID_0263,15,11.1099,4.8424,Healthy
MID_0263,16,11.1174,-0.6353,Risky
MID_0263,17,13.3055,13.4876,Healthy
MID_0263,18,7.997,8.1934,Healthy
MID_0263,19,15.1658,7.9843,Healthy
MID_0263,20,13.5289,13.5916,Healthy
MID_0263,21,13.1247,13.8248,Healthy
MID_0263,22,7.8024,11.0814,Healthy
MID_0263,23,12.1635,0.144,Risky
MID_0263,24,0.594,3.7294,Risky
MID_0264,1,5.7092,5.0962,Healthy
MID_0264,2,13.6578,8.6507,Healthy
MID_0264,3,5.457,6.42,Healthy
MID_0264,4,13.9725,8.672,Healthy
MID_0264,5,6.8056,6.6523,Healthy
MID_0264,6,6.8122,6.2191,Healthy
MID_0264,7,14.1285,8.8497,Healthy
MID_0264,8,7.0125,6.646,Healthy
MID_0264,9,14.1378,8.7176,Healthy
MID_0264,10,7.1425,8.3212,Healthy
MID_0264,11,14.262,7.9226,Healthy
MID_0264,12,7.0851,6.5148,Healthy
MID_0264,13,6.9524,7.1671,Healthy
MID_0264,14,14.1259,8.8661,Healthy
MID_0264,15,6.77,7.5738,Healthy
MID_0264,16,6.6927,6.2811,Healthy
MID_0264,17,13.6759,8.3319,Healthy
MID_0264,18,6.4382,9.3651,Healthy
MID_0264,19,14.171,8.0049,Healthy
MID_0264,20,6.7925,6.3292,Healthy
MID_0264,21,13.6743,8.4366,Healthy
MID_0264,22,6.3679,9.7808,Healthy
MID_0264,23,14.3018,7.4266,Healthy
MID_0264,24,12.9854,12.8366,Healthy
MID_0265,1,3.9779,5.5531,Healthy
MID_0265,2,3.9957,5.5142,Healthy
MID_0265,3,4.6814,6.7248,Healthy
MID_0265,4,4.4619,3.6273,Healthy
MID_0265,5,4.0256,8.1579,Healthy
MID_0265,6,4.0537,8.1134,Healthy
MID_0265,7,4.0819,8.2052,Healthy
MID_0265,8,4.4072,3.6648,Healthy
MID_0265,9,4.3987,8.6834,Healthy
MID_0265,10,4.3686,8.7874,Healthy
MID_0265,11,3.9009,3.1619,Healthy
MID_0265,12,12.5119,11.3299,Healthy
MID_0265,13,12.52,11.3682,Healthy
MID_0265,14,4.1555,8.4927,Healthy
MID_0265,15,4.1158,8.5503,Healthy
MID_0265,16,4.5465,3.6483,Healthy
MID_0265,17,12.4908,11.3187,Healthy
MID_0265,18,4.4753,8.7818,Healthy
MID_0265,19,4.0284,2.9961,Healthy
MID_0265,20,4.2559,8.5665,Healthy
MID_0265,21,4.4922,3.6552,Healthy
MID_0265,22,4.9204,9.2635,Healthy
MID_0265,23,3.9754,2.9923,Healthy
MID_0265,24,12.5506,11.387,Healthy
MID_0266,1,15.2522,-3.7214,Risky
MID_0266,2,15.2542,-3.7019,Risky
MID_0266,3,13.0985,2.1742,Risky
MID_0266,4,7.4928,6.3122,Healthy
MID_0266,5,13.8298,8.4492,Healthy
MID_0266,6,6.8722,7.6815,Healthy
MID_0266,7,13.6529,8.4291,Healthy
MID_0266,8,6.9052,7.3131,Healthy
MID_0266,9,6.4158,7.2471,Healthy
MID_0266,10,6.8322,9.1958,Healthy
MID_0266,11,14.6845,6.6438,Healthy
MID_0266,12,13.7167,12.9655,Healthy
MID_0266,13,7.0186,6.3823,Healthy
MID_0266,14,14.0193,8.8642,Healthy
MID_0266,15,13.6933,12.898,Healthy
MID_0266,16,6.9005,7.1276,Healthy
MID_0266,17,14.1346,8.7562,Healthy
MID_0266,18,6.3256,9.321,Healthy
MID_0266,19,13.3551,8.2282,Healthy
MID_0266,20,13.6836,12.6038,Healthy
MID_0266,21,6.8947,6.4288,Healthy
MID_0266,22,6.7407,10.0479,Healthy
MID_0266,23,13.934,7.2364,Healthy
MID_0266,24,13.711,12.7251,Healthy
MID_0267,1,6.8397,5.6017,Healthy
MID_0267,2,14.0387,8.8081,Healthy
MID_0267,3,13.3394,12.693,Healthy
MID_0267,4,6.6413,6.8924,Healthy
MID_0267,5,6.4567,7.7582,Healthy
MID_0267,6,14.0109,9.0401,Healthy
MID_0267,7,12.8927,12.4212,Healthy
MID_0267,8,13.1792,12.6621,Healthy
MID_0267,9,12.9225,13.0386,Healthy
MID_0267,10,6.8432,9.2376,Healthy
MID_0267,11,14.2397,8.0772,Healthy
MID_0267,12,7.0997,5.7906,Healthy
MID_0267,13,14.0992,8.4876,Healthy
MID_0267,14,13.754,12.8375,Healthy
MID_0267,15,7.133,7.044,Healthy
MID_0267,16,14.2514,8.9555,Healthy
MID_0267,17,6.9702,6.3962,Healthy
MID_0267,18,6.6707,7.6668,Healthy
MID_0267,19,14.0441,8.7614,Healthy
MID_0267,20,10.3494,-10.2589,Risky
MID_0267,21,-1.759,14.7753,Risky
MID_0267,22,-2.2688,12.1367,Risky
MID_0267,23,-5.4952,4.5042,Risky
MID_0267,24,5.8071,5.0743,Healthy
MID_0268,1,12.7557,-5.7606,Risky
MID_0268,2,12.8075,-5.7364,Risky
MID_0268,3,11.0889,4.7846,Healthy
MID_0268,4,11.0584,-0.5918,Risky
MID_0268,5,18.1331,10.3791,Healthy
MID_0268,6,15.8126,8.0951,Healthy
MID_0268,7,9.7663,7.2473,Healthy
MID_0268,8,15.8012,3.152,Risky
MID_0268,9,15.81,2.7084,Risky
MID_0268,10,12.0474,4.9494,Healthy
MID_0268,11,11.0562,-0.4438,Risky
MID_0268,12,0.5311,3.3988,Risky
MID_0268,13,14.3274,15.2764,Healthy
MID_0268,14,11.9985,3.0418,Risky
MID_0268,15,11.1943,4.8158,Healthy
MID_0268,16,15.7929,8.0256,Healthy
MID_0268,17,12.1663,3.6143,Risky
MID_0268,18,11.6787,3.834,Healthy
MID_0268,19,10.8946,-0.5023,Risky
MID_0268,20,0.5873,3.3105,Risky
MID_0268,21,14.4001,15.1975,Healthy
MID_0268,22,8.0813,11.0322,Healthy
MID_0268,23,12.2919,0.0667,Risky
MID_0268,24,11.9931,4.1103,Healthy
MID_0269,1,9.4224,5.0997,Healthy
MID_0269,2,15.1897,8.5914,Healthy
MID_0269,3,13.6028,13.7602,Healthy
MID_0269,4,12.4114,3.8047,Risky
MID_0269,5,15.7406,8.2539,Healthy
MID_0269,6,9.3424,7.1611,Healthy
MID_0269,7,15.4734,8.3889,Healthy
MID_0269,8,0.3589,3.4086,Risky
MID_0269,9,8.8856,6.7714,Healthy
MID_0269,10,8.9162,10.7716,Healthy
MID_0269,11,12.0625,0.102,Risky
MID_0269,12,8.7035,7.5865,Healthy
MID_0269,13,14.9082,8.1138,Healthy
MID_0269,14,9.1767,6.9959,Healthy
MID_0269,15,15.2684,7.9238,Healthy
MID_0269,16,12.2839,4.0871,Risky
MID_0269,17,12.402,3.9936,Risky
MID_0269,18,8.9887,7.4739,Healthy
MID_0269,19,15.5305,7.5872,Healthy
MID_0269,20,9.3368,7.0723,Healthy
MID_0269,21,15.2494,8.0309,Healthy
MID_0269,22,7.421,10.4844,Healthy
MID_0269,23,15.2152,7.1074,Healthy
MID_0269,24,8.9521,7.0115,Healthy
MID_0270,1,15.3439,1.8369,Risky
MID_0270,2,15.5226,1.9661,Risky
MID_0270,3,15.3435,8.5591,Healthy
MID_0270,4,13.6846,13.8131,Healthy
MID_0270,5,9.3467,6.6903,Healthy
MID_0270,6,15.1557,7.7968,Healthy
MID_0270,7,8.9073,6.5013,Healthy
MID_0270,8,15.5769,8.3489,Healthy
MID_0270,9,8.9517,7.0947,Healthy
MID_0270,10,8.0037,9.7643,Healthy
MID_0270,11,15.475,7.3659,Healthy
MID_0270,12,13.4276,13.9283,Healthy
MID_0270,13,12.9486,13.8343,Healthy
MID_0270,14,8.552,6.7674,Healthy
MID_0270,15,8.9548,6.1134,Healthy
MID_0270,16,15.6197,8.3034,Healthy
MID_0270,17,9.1814,6.2839,Healthy
MID_0270,18,8.7952,7.6654,Healthy
MID_0270,19,15.1625,7.5366,Healthy
MID_0270,20,8.5678,7.783,Healthy
MID_0270,21,15.6199,8.3618,Healthy
MID_0270,22,7.7246,10.7582,Healthy
MID_0270,23,12.5303,0.3157,Risky
MID_0270,24,12.9823,13.73,Healthy
MID_0271,1,4.0985,5.4078,Healthy
