merchant_id,week,segment,gmv,txn_count,avg_ticket_size,refund_amount,refund_rate,chargeback_amount,chargeback_rate,refund_count,chargeback_count,gmv_prev_week,gmv_pct_change,gmv_4w_rolling_avg,gmv_4w_rolling_std,gmv_trend_slope,gmv_volatility,refund_rate_4w_avg,refund_acceleration,chargeback_rate_4w_avg,chargeback_acceleration,txn_count_volatility,ticket_size_drift,refund_to_chargeback_ratio,cumulative_chargeback_ratio,is_seasonal_spike,failure_week,churned,anomaly_score,cluster_label,umap_x,umap_y,health_score,survival_prob_4w,revenue_at_risk
MID_0244,24,growing,318536.83,393,810.53,6112.56,0.01773,799.46,0.00194,7,0,315415.92,0.00989,345019.9175,61548.36303373453,-9305.588999999996,0.1783907534368828,0.02073,-0.0020000000000000018,0.0024075,-0.0018099999999999998,64.68899958004195,0.9098797723420258,9.134466769706336,0.0059305637752709835,0,,0,,,,,,,
MID_0245,1,growing,103275.49,116,890.31,13209.14,0.12295,501.71,0.00283,14,0,,0.0,103275.49,0.0,0.0,0.0,0.12295,0.0,0.00283,0.0,0.0,1.0,43.42988343341575,0.004857977434869997,0,,0,,,,,,,
MID_0245,2,growing,108594.72,117,928.16,13617.97,0.12095,496.79,0.00283,14,0,103275.49,0.05151,105935.10500000001,3761.263603690911,5319.229999999996,0.035505355884202935,0.12195,-0.0020000000000000018,0.00283,0.0,0.7071067811865476,1.0425132818905776,42.72341928647121,0.004712790910979354,0,,0,,,,,,,
MID_0245,3,growing,114061.52,138,826.53,14012.07,0.11895,2346.95,0.01886,16,2,108594.72,0.05034,108643.90999999999,5393.183246682794,5393.014999999999,0.0496409163351462,0.12095,-0.0020000000000000018,0.008173333333333333,0.01603,12.423096769056148,0.9283620312026148,6.306664545888341,0.010264266078021111,0,,0,,,,,,,
MID_0245,4,growing,119655.48,120,997.13,14521.19,0.11695,2444.39,0.01866,14,2,114061.52,0.04904,111396.8025,7050.150269397922,5460.676999999998,0.06328862329180977,0.11995,-0.0020000000000000018,0.010794999999999999,-0.0001999999999999988,10.30776406404415,1.119980680886433,6.267081078184448,0.012993730228448446,0,,0,,,,,,,
MID_0245,5,growing,125354.74,117,1071.41,14903.03,0.11495,2343.75,0.01721,13,2,119655.48,0.04763,116916.615,7213.617651218185,5587.402,0.0616988239965422,0.11795,-0.0020000000000000018,0.01439,-0.00145,10.099504938362077,1.203412294594018,6.678868165707977,0.014245914142384799,0,,0,,,,,,,
MID_0245,6,growing,131136.32,125,1049.09,15336.37,0.11295,2358.04,0.01653,14,2,125354.74,0.04612,122552.015,7349.013088161334,5692.366000000002,0.059966481074190156,0.11595,-0.0020000000000000018,0.017814999999999998,-0.00068,9.273618495495702,1.130290036200655,6.832617506502934,0.01494367572433919,0,,0,,,,,,,
MID_0245,7,growing,136976.52,139,985.44,15703.09,0.11095,3364.04,0.02307,15,3,131136.32,0.04454,128280.76500000001,7454.920366440318,5774.469999999998,0.05811409346040463,0.11395,-0.0020000000000000018,0.0188675,0.006540000000000001,9.742518497116988,1.1922616238974992,4.809067660699579,0.016513426971775567,0,,0,,,,,,,
MID_0245,8,growing,142851.32,174,820.98,16050.22,0.10895,2486.91,0.0162,19,3,136976.52,0.04289,134079.725,7530.4115947779965,5832.993999999999,0.05616368615554538,0.11195,-0.001999999999999988,0.018252499999999998,-0.006870000000000001,25.1975527912269,0.8233429943939106,6.724893525091044,0.016643729816472327,0,,0,,,,,,,
MID_0245,9,growing,148736.89,160,929.61,16405.01,0.10695,1969.93,0.01201,17,2,142851.32,0.0412,139925.2625,7575.116815197807,5867.6510000000035,0.05413687764311801,0.10994999999999999,-0.0020000000000000018,0.0169525,-0.004189999999999999,21.763884457207237,0.8676510392846809,8.904337690450422,0.016196544797945772,0,,0,,,,,,,
MID_0245,10,growing,193262.6,225,858.94,20749.68,0.10495,3360.55,0.01637,24,3,148736.89,0.29936,155456.83250000002,25657.062568635843,17474.381000000005,0.16504300361626625,0.10795,-0.0020000000000000018,0.016912499999999997,0.004359999999999999,36.610563138708116,0.8187476765577788,6.410726284283184,0.016370547869865967,1,,0,,,,,,,
MID_0245,11,growing,160448.96,175,916.85,17006.86,0.10295,2736.03,0.01584,18,2,193262.6,-0.16979,161324.9425,22513.071062110303,9731.862999999994,0.13955108685050824,0.10595,-0.0020000000000000018,0.015105,-0.0005299999999999992,28.501461950807602,0.9303965741191752,6.4989583990909665,0.016444244965288856,0,,0,,,,,,,
MID_0245,12,growing,166233.39,204,814.87,17286.93,0.10095,3029.37,0.01699,21,3,160448.96,0.03605,167170.46000000002,18856.059460726967,1967.5859999999986,0.11279540333031426,0.10395,-0.0020000000000000018,0.015302499999999998,0.0011500000000000017,29.108990592827734,0.9925576749738118,5.941380730975221,0.016623446208960495,0,,0,,,,,,,
MID_0245,13,growing,171945.61,212,811.06,17483.71,0.09895,2331.85,0.01236,21,2,166233.39,0.03436,172972.64,14317.789851875594,-5816.654000000004,0.08277488192232492,0.10194999999999999,-0.0020000000000000018,0.015389999999999997,-0.004630000000000002,21.181753153756343,0.8724734028248404,8.0050157754227,0.0163345743822592,0,,0,,,,,,,
MID_0245,14,growing,177570.84,164,1082.75,17731.2,0.09695,1719.23,0.00864,16,1,171945.61,0.03272,169049.7,7368.863598308169,5707.785999999998,0.0435899241363018,0.09995,-0.0020000000000000018,0.013457499999999999,-0.0037199999999999993,22.91105992019284,1.2605653479870538,11.219766230760328,0.01574394816589787,0,,0,,,,,,,
MID_0245,15,growing,183097.88,189,968.77,17882.88,0.09495,3194.34,0.01632,18,3,177570.84,0.03113,174711.93,7257.999969335338,5621.869999999998,0.04154266952058623,0.09795,-0.001999999999999988,0.0135775,0.007680000000000001,21.10884490760528,1.056628674265147,5.817658231725996,0.01588670015495958,0,,0,,,,,,,
MID_0245,16,growing,188519.68,187,1008.13,18012.66,0.09295,2818.56,0.01392,17,2,183097.88,0.02961,180283.5025,7132.889309494246,5524.925000000003,0.039564847645749954,0.09595000000000001,-0.0020000000000000018,0.012809999999999998,-0.002400000000000001,19.61292091114087,1.2371666646213506,6.676962861863372,0.015812325657255454,0,,0,,,,,,,
MID_0245,17,growing,193833.96,190,1020.18,18111.98,0.09095,2310.29,0.01087,17,2,188519.68,0.02819,185755.59,6998.900161016201,5421.115999999997,0.037678005603914926,0.09395,-0.0020000000000000018,0.012437499999999999,-0.0030500000000000006,12.396235987858038,1.2578354252459745,8.366295648974337,0.015518168865321197,0,,0,,,,,,,
MID_0245,18,growing,238852.45,230,1038.49,21747.88,0.08895,4486.16,0.018,20,4,193833.96,0.23225,201075.99250000002,25562.872091118763,17257.799000000003,0.12713040365070746,0.09195,-0.0020000000000000018,0.014777499999999999,0.007129999999999999,20.704266871026054,0.9591226044793351,4.94139214488084,0.015796162382721815,1,,0,,,,,,,
MID_0245,19,growing,204157.7,198,1031.1,18237.33,0.08695,3676.52,0.01705,17,3,238852.45,-0.14526,206340.9475,22625.84566438344,9193.255000000008,0.10965271769081987,0.08995,-0.0020000000000000018,0.014959999999999998,-0.0009499999999999995,19.720970226301414,1.0643393168657163,5.099407659374816,0.01594627104199977,0,,0,,,,,,,
MID_0245,20,growing,209190.95,250,836.76,18256.61,0.08495,2277.52,0.00997,21,2,204157.7,0.02465,211508.765,19317.4037608208,1137.622000000006,0.09133145740191649,0.08795,-0.0020000000000000018,0.013972499999999997,-0.0070799999999999995,27.976180344476386,0.8300120024203228,8.519707150737139,0.015617378716800806,0,,0,,,,,,,
MID_0245,21,growing,214165.13,263,814.32,18259.86,0.08295,2587.12,0.01117,22,3,209190.95,0.02378,216591.55750000002,15392.68970440941,-6902.871000000002,0.07106781945708267,0.08595,-0.0020000000000000018,0.014047499999999997,0.0011999999999999997,28.30047113859886,0.7982120802211375,7.425476680691076,0.015396634215605564,0,,0,,,,,,,
MID_0245,22,growing,306752.36,356,861.66,25318.83,0.08095,4022.61,0.01247,29,4,214165.13,0.43232,233566.535,48961.30518771639,31275.81599999999,0.20962465871879618,0.08395,-0.0020000000000000018,0.012664999999999997,0.0013000000000000008,65.7945033165132,0.8297239260849888,6.491059257477347,0.015209310103859454,1,,0,,,,,,,
MID_0245,23,growing,224057.84,206,1087.66,18146.26,0.07895,2759.94,0.01155,16,2,306752.36,-0.26958,238541.57,45891.75680735053,13718.789999999994,0.19238473531954262,0.08195,-0.001999999999999988,0.011289999999999998,-0.0009200000000000007,63.07336997497438,1.0548540393754244,6.834906068738639,0.015045830688006207,0,,0,,,,,,,
MID_0245,24,growing,229055.27,251,912.57,18132.72,0.07695,2174.12,0.0087,19,2,224057.84,0.0223,243507.65,42614.72053815446,-3802.4100000000035,0.17500362119210405,0.07995,-0.0020000000000000018,0.010972499999999998,-0.00285,62.976185975335156,1.090599455040872,8.843811056200439,0.014742330862646438,0,,0,,,,,,,
MID_0246,1,growing,342079.93,388,881.65,18410.32,0.0524,546.08,0.001,20,0,,0.0,342079.93,0.0,0.0,0.0,0.0524,0.0,0.001,0.0,0.0,1.0,52.34765234765235,0.0015963520572469822,0,,0,,,,,,,
MID_0246,2,growing,355958.68,411,866.08,18488.7,0.0504,525.96,0.001,21,0,342079.93,0.04057,349019.305,9813.758239392797,13878.75,0.028118095757954358,0.0514,-0.0020000000000000018,0.001,0.0,16.263455967290593,0.9823399308115466,50.349650349650354,0.0015357889730461532,0,,0,,,,,,,
MID_0246,3,growing,370080.17,378,979.05,18406.32,0.0484,572.08,0.001,18,0,355958.68,0.03967,356039.5933333333,14000.29536259979,14000.119999999995,0.03932229904962574,0.0504,-0.0020000000000000018,0.001,0.0,16.92138686199607,1.1104746781602677,48.35164835164835,0.001539267009235116,0,,0,,,,,,,
MID_0246,4,growing,384410.92,392,980.64,18329.16,0.0464,5641.42,0.01417,18,5,370080.17,0.03872,363132.425,18218.266228340715,14111.445999999996,0.05016975894755349,0.0494,-0.0020000000000000018,0.0042925,0.013170000000000001,13.817259737975057,1.1122781148982022,3.2742925693317337,0.005015759746595876,0,,0,,,,,,,
MID_0246,5,growing,398918.02,395,1009.92,18207.51,0.0444,3885.36,0.00923,18,3,384410.92,0.03774,377341.9475,18488.508306216187,14320.877000000008,0.048996694983579024,0.0474,-0.001999999999999995,0.00635,-0.00494,13.540064007726595,1.1454885725628083,4.809879753006175,0.006033602720358729,0,,0,,,,,,,
MID_0246,6,growing,413569.92,494,837.19,18022.98,0.0424,1255.45,0.0026,21,1,398918.02,0.03673,391744.75749999995,18716.596352496643,14497.635000000004,0.04777752859257821,0.045399999999999996,-0.0020000000000000018,0.006749999999999999,-0.0066300000000000005,53.35025773133622,0.9666428043598744,16.30142252979623,0.005486204513618938,0,,0,,,,,,,
MID_0246,7,growing,428337.27,421,1017.43,17823.5,0.0404,3355.4,0.00734,17,3,413569.92,0.03571,406309.0325,18904.304020353586,14643.095000000007,0.046526910573436636,0.0434,-0.0020000000000000018,0.008335,0.00474,47.486840282335066,1.0392012665338848,5.5033374199700305,0.005859513702185703,0,,0,,,,,,,
MID_0246,8,growing,443193.85,505,877.61,17521.37,0.0384,1986.3,0.00404,19,2,428337.27,0.03468,421004.765,19054.503820893104,14759.483999999991,0.04525959182634867,0.0414,-0.0020000000000000018,0.0058024999999999995,-0.0033,54.07017045777951,0.8949359601892641,9.502598366740903,0.005664840995487772,0,,0,,,,,,,
MID_0246,9,growing,458117.4,442,1036.46,17167.26,0.0364,1733.32,0.00331,16,1,443193.85,0.03367,435804.61,19171.194289292365,14849.902000000007,0.04399034303296694,0.039400000000000004,-0.001999999999999995,0.0043225,-0.0007300000000000002,40.43513323831145,1.026279309252218,10.993657505285412,0.005425085148934825,0,,0,,,,,,,
MID_0246,10,growing,591363.28,631,937.18,20864.2,0.0344,3852.1,0.00619,22,4,458117.4,0.29086,480252.95,75064.64487178985,50400.15800000001,0.15630230875548717,0.0374,-0.0020000000000000018,0.00522,0.00288,94.5,1.1194352536461256,5.556452915522533,0.005578907252022199,1,,0,,,,,,,
MID_0246,11,growing,488102.02,487,1002.26,16325.41,0.0324,2628.62,0.00496,16,2,591363.28,-0.17462,495194.1375,66777.03313651495,26797.03900000001,0.13485020940172196,0.0354,-0.0020000000000000018,0.004625,-0.0012300000000000002,80.95832261108181,0.9850898833334972,6.530941342471276,0.005558699027261514,0,,0,,,,,,,
MID_0246,12,growing,503146.83,602,835.79,15795.62,0.0304,4057.04,0.00766,18,4,488102.02,0.03082,510182.3825,57265.876775913806,3182.702999999997,0.11224589233204571,0.0334,-0.0019999999999999983,0.005529999999999999,0.0027,90.43782394551519,0.952347853830289,3.9681503720140974,0.005802108427900289,0,,0,,,,,,,
MID_0246,13,growing,518227.86,547,947.4,15237.69,0.0284,2202.89,0.00388,16,2,503146.83,0.02997,525209.9975,45784.97709899769,-20436.14500000001,0.08717461075921448,0.0314,-0.0019999999999999983,0.0056725,-0.00378,63.562960912783154,0.9140729019933234,7.317701623292965,0.00566095780618099,0,,0,,,,,,,
MID_0246,14,growing,533356.3,623,856.11,14600.69,0.0264,907.31,0.0013,17,1,518227.86,0.02919,510708.2525,19473.874897614598,15084.387000000006,0.03813111458890409,0.0294,-0.0020000000000000018,0.00445,-0.0025800000000000003,60.93917732734281,0.9134958065686422,20.292083013066875,0.005321891479558146,0,,0,,,,,,,
MID_0246,15,growing,548552.47,537,1021.51,13900.82,0.0244,2268.56,0.00376,13,2,533356.3,0.02849,525820.865,19538.63040770303,15134.535999999993,0.03715833986098264,0.0274,-0.0019999999999999983,0.004149999999999999,0.00246,41.796132197449396,1.0192065930995948,6.48763626695028,0.0052258701021059475,0,,0,,,,,,,
MID_0246,16,growing,563846.43,689,818.35,13156.36,0.0224,4092.89,0.00684,16,4,548552.47,0.02788,540995.765,19629.87183668854,15205.188000000013,0.03628470517999758,0.025400000000000002,-0.0020000000000000018,0.003944999999999999,0.00308,71.23669466410318,0.9791335143995502,3.274375091360912,0.005382015176451199,0,,0,,,,,,,
MID_0246,17,growing,579278.57,659,879.03,12360.54,0.0204,776.28,0.001,14,0,563846.43,0.02737,556258.4425,19760.178538982767,15306.07699999998,0.035523377317454814,0.0234,-0.0019999999999999983,0.0032249999999999996,-0.00584,65.78753681359409,0.9278340721975934,20.379620379620384,0.005086403251155498,0,,0,,,,,,,
MID_0246,18,growing,713880.04,849,840.85,13609.18,0.0184,6530.39,0.00887,16,7,579278.57,0.23236,601389.3775,76035.62467497772,51141.48500000001,0.1264332685604366,0.021400000000000002,-0.0020000000000000018,0.0051175,0.007869999999999999,128.43026642241824,0.982175187767927,2.0741742757299066,0.0054221881975722854,1,,0,,,,,,,
MID_0246,19,growing,610773.0,752,812.2,10500.06,0.0164,2229.02,0.00332,12,2,713880.04,-0.14443,616944.51,67509.78607538065,27538.117999999995,0.10942602613526979,0.0194,-0.0019999999999999983,0.0050075,-0.005549999999999999,83.97767560488914,0.7950974537694199,4.938271604938271,0.005305078024028034,0,,0,,,,,,,
MID_0246,20,growing,626970.85,610,1027.82,9549.82,0.0144,2428.05,0.00355,9,2,610773.0,0.02652,632725.615,57612.67783470371,3996.9800000000046,0.09105475812704794,0.0174,-0.0020000000000000018,0.0041849999999999995,0.00023000000000000017,105.61092115243886,1.2559662735993156,4.055195719515629,0.005214107159349778,0,,0,,,,,,,
MID_0246,21,growing,643578.16,692,930.03,8508.88,0.0124,4589.4,0.00682,9,4,626970.85,0.02649,648800.5125,45406.47434400756,-19470.779000000002,0.06998526275661285,0.015399999999999999,-0.002,0.005639999999999999,0.0032699999999999995,100.69218771417502,1.0580184976621958,1.817915261691834,0.005331427887821658,0,,0,,,,,,,
MID_0246,22,growing,924966.75,1045,885.14,10098.26,0.0104,2306.1,0.00231,11,2,643578.16,0.43723,701572.19,149530.69895251855,95918.856,0.21313658249809678,0.0134,-0.002,0.003999999999999999,-0.00451,189.3345803949541,1.0526728905274425,4.500216356555603,0.005101958403849206,1,,0,,,,,,,
MID_0246,23,growing,678414.23,760,892.65,7315.14,0.01,875.41,0.001,8,0,924966.75,-0.26655,718482.4975,139315.29468010503,43571.873,0.19390214119991298,0.0118,-0.0003999999999999993,0.0034199999999999994,-0.00131,189.05620857300613,1.0990519576459,9.990009990009991,0.004888590555968831,0,,0,,,,,,,
MID_0246,24,growing,696865.64,789,883.23,7452.66,0.01,888.87,0.001,8,1,678414.23,0.0272,735956.195,127929.46035236049,-8669.008000000007,0.17382754737486336,0.0107,0.0,0.0027824999999999994,0.0,154.44632293022278,0.8593236169757351,9.990009990009991,0.004692131206087108,0,,0,,,,,,,
MID_0247,1,growing,82151.73,96,855.75,11958.58,0.13941,4296.41,0.04988,13,5,,0.0,82151.73,0.0,0.0,0.0,0.13941,0.0,0.04988,0.0,0.0,1.0,2.7948517471582366,0.052298472593914964,0,,0,,,,,,,
MID_0247,2,growing,84516.4,83,1018.27,12136.2,0.13741,4399.35,0.04988,11,4,82151.73,0.02878,83334.065,1672.074192268387,2364.6699999999983,0.02006471413878973,0.13841,-0.0020000000000000018,0.04988,0.0,9.192388155425117,1.1899152789950336,2.7547563200416993,0.05217410191107218,0,,0,,,,,,,
MID_0247,3,growing,86851.85,82,1059.17,12248.41,0.13541,2198.27,0.02297,11,2,84516.4,0.02763,84506.65999999999,2350.0751380115485,2350.060000000005,0.02780934825709287,0.13741,-0.0020000000000000018,0.04091,-0.02691,7.810249675906654,1.2377096114519428,5.894823908406251,0.04297109048350757,0,,0,,,,,,,
MID_0247,4,growing,89138.35,94,948.28,12416.74,0.13341,1973.0,0.02007,13,2,86851.85,0.02633,85664.5825,3007.49732616534,2329.531000000004,0.035107826809641335,0.13641,-0.0020000000000000018,0.0357,-0.0029,7.274384280931732,1.108127373648846,6.646903492601265,0.03755061200456574,0,,0,,,,,,,
MID_0247,5,growing,91356.59,107,853.8,12499.96,0.13141,2089.86,0.02072,14,2,89138.35,0.02489,87965.7975,2944.5755375534677,2280.707000000001,0.03347409585549422,0.13441,-0.0020000000000000018,0.028409999999999998,0.0006499999999999978,11.67618659209133,0.9977212971078001,6.3418753921142805,0.03446169546421477,0,,0,,,,,,,
MID_0247,6,growing,93487.98,102,916.55,12567.07,0.12941,1730.57,0.01649,13,1,91356.59,0.02333,90208.6925,2856.8875730577147,2212.662999999996,0.031669759242171094,0.13241,-0.0020000000000000018,0.0200625,-0.004229999999999998,10.904891868637062,0.9001050801850197,7.847310654296281,0.03163482134405017,0,,0,,,,,,,
MID_0247,7,growing,95514.91,96,994.95,12712.34,0.12741,2070.48,0.01965,12,2,93487.98,0.02168,92374.4575,2745.3488097674604,2126.106999999999,0.029719782762867547,0.13041,-0.0020000000000000018,0.0192325,0.0031599999999999996,5.909032633745282,0.9393676180405411,6.483639509439723,0.03010819225211217,0,,0,,,,,,,
MID_0247,8,growing,97421.11,97,1004.34,12683.36,0.12541,2114.7,0.01958,12,2,95514.91,0.01996,94445.14749999999,2611.264167772308,2022.049000000002,0.02764847360468848,0.12841,-0.0020000000000000018,0.019110000000000002,-7.000000000000062e-05,5.066228051190225,1.0591175602142828,6.4046780041877325,0.028972116053878692,0,,0,,,,,,,
MID_0247,9,growing,99191.87,119,833.55,12717.04,0.12341,1866.49,0.01667,15,2,97421.11,0.01818,96403.9675,2456.3106177948202,1901.7869999999996,0.02547935195477656,0.12641,-0.001999999999999988,0.0180975,-0.0029099999999999994,10.66145706114632,0.9762825017568517,7.40267530442085,0.027743137858415808,0,,0,,,,,,,
MID_0247,10,growing,126017.98,136,926.6,15827.55,0.12141,3211.49,0.02394,17,3,99191.87,0.27045,104536.4675,14399.50130853235,9327.996999999998,0.13774620142386776,0.12440999999999999,-0.0020000000000000018,0.01996,0.007269999999999999,19.200694431886227,1.0109650319131527,5.07121674115534,0.027442133721564038,1,,0,,,,,,,
MID_0247,11,growing,102277.9,121,845.27,12723.77,0.11941,1882.82,0.01648,15,2,126017.98,-0.18839,106227.215,13345.598934911084,4139.647999999998,0.12563257857024165,0.12240999999999999,-0.0020000000000000018,0.0191675,-0.007459999999999998,16.0701586799882,0.8495602794110256,7.24531278441842,0.02656048442776386,0,,0,,,,,,,
MID_0247,12,growing,103574.01,124,835.27,12672.39,0.11741,1679.19,0.01429,15,2,102277.9,0.01267,107765.44,12306.400769423472,-1059.3660000000004,0.11419617243997032,0.12041,-0.0020000000000000018,0.017845,-0.002190000000000001,7.6157731058639175,0.8316605930262659,8.215660205723882,0.0256297113085286,0,,0,,,,,,,
MID_0247,13,growing,104696.84,123,851.19,12600.82,0.11541,2696.73,0.02384,14,3,103574.01,0.01084,109141.6825,11294.195108297517,-6266.731,0.10348195894995514,0.11841,-0.0020000000000000018,0.0196375,0.00955,6.782329983125278,1.0211624977505849,4.840820435384422,0.025640362671607853,0,,0,,,,,,,
MID_0247,14,growing,105643.18,111,951.74,12488.75,0.11341,2248.73,0.01939,13,2,104696.84,0.00904,104047.9825,1451.8394202844056,1121.8669999999997,0.013953556670552956,0.11641000000000001,-0.0020000000000000018,0.018500000000000003,-0.004449999999999999,5.96517672272444,1.0271314483056335,5.848589551853952,0.025302584949895165,0,,0,,,,,,,
MID_0247,15,growing,106412.63,116,917.35,12338.19,0.11141,1713.69,0.01402,13,1,105643.18,0.00728,105081.665,1225.8168441356595,946.2200000000026,0.011665373251594313,0.11441,-0.0020000000000000018,0.017885,-0.0053700000000000015,6.137317546507336,1.0852745276657163,7.9459382355038874,0.024635925736313746,0,,0,,,,,,,
MID_0247,16,growing,107007.67,125,856.06,12223.46,0.10941,2048.12,0.01719,14,2,106412.63,0.00559,105940.07999999999,999.4743982380467,770.1940000000017,0.009434336827276443,0.11241,-0.0020000000000000018,0.01861,0.003170000000000001,6.448514040717712,1.0248901552791312,6.364376708742946,0.024262582518056207,0,,0,,,,,,,
MID_0247,17,growing,107433.75,108,994.76,12066.21,0.10741,2450.61,0.02111,12,2,107007.67,0.00398,106624.3075,776.6557586804984,596.6750000000014,0.007284040355180871,0.11041,-0.001999999999999988,0.017927500000000002,0.00392,7.438637868140474,1.1686697447103467,5.087868883520439,0.024169868004862934,0,,0,,,,,,,
MID_0247,18,growing,129239.08,125,1033.91,14097.8,0.10541,2695.32,0.01935,13,2,107433.75,0.20297,112523.2825,11151.730543664116,6890.543,0.09910598318676858,0.10841,-0.0020000000000000018,0.0179175,-0.0017600000000000011,8.18535277187246,1.086336604534852,5.447263707301948,0.023933451256316608,1,,0,,,,,,,
MID_0247,19,growing,107815.39,107,1007.62,11628.94,0.10341,1516.09,0.01223,11,1,129239.08,-0.16577,112873.9725,10915.058806787276,2422.8490000000006,0.09670129051841933,0.10641,-0.0020000000000000018,0.01747,-0.00712,10.11187420807835,1.0984030086662668,8.454746136865342,0.023379053645338436,0,,0,,,,,,,
MID_0247,20,growing,107796.31,104,1036.5,11412.38,0.10141,2404.55,0.02039,10,2,107815.39,-0.00018,113071.13249999999,10780.061679583494,-2033.601000000001,0.09533876101831877,0.10441,-0.0020000000000000018,0.01827,0.008159999999999999,9.486832980505145,1.2107796182510573,4.973272522191163,0.023322026213624253,0,,0,,,,,,,
MID_0247,21,growing,107658.77,103,1045.23,11162.11,0.09941,1613.02,0.0132,10,1,107796.31,-0.00128,113127.38750000001,10741.354932019725,-6476.000999999999,0.0949491999178782,0.10241,-0.0020000000000000018,0.016292499999999998,-0.0071899999999999985,10.307764064044157,1.0507358558848365,7.530490114385274,0.02290155091949614,0,,0,,,,,,,
MID_0247,22,growing,150390.89,156,964.04,15164.23,0.09741,2972.57,0.01849,15,3,107658.77,0.39692,118415.34000000001,21317.14751173178,12758.896000000004,0.18002015204746072,0.10041,-0.0020000000000000018,0.0160775,0.0052899999999999996,25.722882160960634,0.9324215840837209,5.267968200746309,0.02269520876965851,1,,0,,,,,,,
MID_0247,23,growing,107107.78,120,892.56,10721.91,0.09541,2003.73,0.0167,11,2,150390.89,-0.2878,118238.4375,21437.032827048555,4066.653000000001,0.181303417738984,0.09841,-0.0020000000000000018,0.017195,-0.00179,24.757153848265087,0.8858101268335284,5.712831566972037,0.022516706283846624,0,,0,,,,,,,
MID_0247,24,growing,106739.54,109,979.26,10496.3,0.09341,1786.47,0.01487,10,1,107107.78,-0.00344,117974.24500000001,21614.397636489877,-4604.0800000000045,0.18321284985809116,0.09641,-0.001999999999999988,0.015815,-0.00183,23.734644158557202,0.9447756874095513,6.281352968865578,0.02226987009194212,0,,0,,,,,,,
MID_0248,1,growing,244011.12,238,1025.26,2931.11,0.01,5668.2,0.02243,2,5,,0.0,244011.12,0.0,0.0,0.0,0.01,0.0,0.02243,0.0,0.0,1.0,0.4458116000178325,0.023229269223372977,0,,0,,,,,,,
MID_0248,2,growing,256084.13,266,962.72,3062.84,0.01,5935.05,0.02243,3,6,244011.12,0.04948,250047.625,8536.907240333006,12073.01000000001,0.03414112507686832,0.01,0.0,0.02243,0.0,19.79898987322333,0.9390008388116186,0.4458116000178325,0.023202080003712888,0,,0,,,,,,,
MID_0248,3,growing,268463.83,249,1078.17,3203.64,0.01,774.4,0.00207,2,0,256084.13,0.04834,256186.36000000002,12226.675542260053,12226.35500000001,0.04772570851239826,0.01,0.0,0.015643333333333332,-0.02036,14.106735979665885,1.0516064217856935,4.828585224529213,0.016105007828394784,0,,0,,,,,,,
MID_0248,4,growing,281092.44,288,976.02,3320.92,0.01,497.09,0.001,3,0,268463.83,0.04704,262412.88,15960.553513336143,12362.366000000004,0.06082229467271317,0.01,0.0,0.0119825,-0.0010699999999999998,21.792582836062977,0.9519731580282075,9.990009990009991,0.012265727962731607,0,,0,,,,,,,
MID_0248,5,growing,293908.31,325,904.33,3422.08,0.01,2338.95,0.0073,3,2,281092.44,0.04559,274887.1775,16280.07732034746,12610.114999999996,0.05922457885576796,0.01,0.0,0.008199999999999999,0.0063,32.81259920619923,0.8820494313637517,1.3696753869332967,0.011323418325173263,0,,0,,,,,,,
MID_0248,6,growing,306846.78,369,831.56,3560.47,0.01,1406.45,0.00396,4,1,293908.31,0.04402,287577.84,16520.41858413,12796.472000000003,0.05744677192120418,0.01,0.0,0.0035824999999999997,-0.00334,51.28596299183628,0.8637610104703339,2.5246149962130775,0.010070330486612586,0,,0,,,,,,,
MID_0248,7,growing,319841.15,317,1008.96,3702.41,0.01,520.84,0.001,3,0,306846.78,0.04235,300422.17,16677.74197211169,12918.46000000001,0.05551435159414558,0.01,0.0,0.0033150000000000002,-0.00296,33.50994877147184,0.9358078967138762,9.990009990009991,0.008699910918813225,0,,0,,,,,,,
MID_0248,8,growing,332823.78,394,844.73,3799.24,0.01,1104.62,0.0027,4,1,319841.15,0.04059,313355.005,16749.4698029053,12974.078000000009,0.053452057684069375,0.01,0.0,0.0037400000000000003,0.0017000000000000001,36.53651141894457,0.8654843138460278,3.7023324694557567,0.007922289726176755,0,,0,,,,,,,
MID_0248,9,growing,345727.27,383,902.68,3965.27,0.01,1626.61,0.00408,4,1,332823.78,0.03877,326309.745,16734.422178771805,12962.409999999998,0.0512838566274523,0.01,0.0,0.002935,0.0013800000000000002,34.072227204376695,0.9981754448044408,2.4503798088703745,0.007502347828369984,0,,0,,,,,,,
MID_0248,10,growing,448107.16,424,1056.86,4988.07,0.01,3220.57,0.00672,4,3,345727.27,0.29613,361624.83999999997,58615.41950609644,39770.15199999999,0.16208902990716664,0.01,0.0,0.003625,0.00264,45.12575022460384,1.2709365529847516,1.4878738282993602,0.007456726236990832,1,,0,,,,,,,
MID_0248,11,growing,371036.1,418,887.65,4204.36,0.01,561.04,0.001,4,0,448107.16,-0.17199,374423.5775,51622.884298932426,21701.68499999998,0.1378729529894376,0.01,0.0,0.0036250000000000006,-0.00572,19.448650338776744,0.8797672851252775,9.990009990009991,0.006820707936448655,0,,0,,,,,,,
